chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
13	1	173	rs12018140	rs79150506	19020627	19110582
13	175	202	rs144212215	rs1772302	19111517	19144756
13	205	287	rs200940245	rs12584333	19146430	19195137
13	288	440	rs61959568	rs9506567	19196305	19263735
13	444	445	rs9506572	rs148199245	19265120	19265676
13	447	797	rs9550676	rs9578409	19266026	19362453
13	799	820	rs147069772	rs145749392	19362609	19367201
13	827	828	rs57582429	rs4770222	19369682	19369685
13	831	832	rs144092968	rs151012528	19370154	19370155
13	833	851	rs117932070	rs61946287	19370227	19376708
13	854	869	rs9316708	rs2343942	19377533	19382378
13	873	1094	rs60251969	rs1838126	19383832	19444828
13	1099	1100	rs76237263	rs78327504	19447681	19447682
13	1101	1102	rs9552694	rs9552695	19447690	19447703
13	1103	1104	rs9510304	rs9552696	19447722	19447724
13	1105	1195	rs9506909	rs56142425	19449788	19518471
13	1196	1205	rs9580627	rs7986084	19519359	19524426
13	1206	1210	rs7986494	rs9507113	19524657	19527891
13	1212	1225	rs1889574	rs7990929	19529644	19537958
13	1226	1655	rs9510794	rs7987160	19539455	19644927
13	1657	1660	rs7337508	rs11840344	19645515	19646002
13	1661	1662	rs138601050	rs9581152	19646161	19646283
13	1663	2149	rs7336606	rs7332966	19647514	19737763
13	2150	2155	rs17837189	rs9507551	19739669	19745826
13	2156	2160	rs2006655	rs2774493	19746610	19749348
13	2161	2167	rs9511914	rs491873	19750504	19753438
13	2169	2172	rs522810	rs1075872	19754475	19754693
13	2174	2177	rs3751423	rs783596	19756038	19756191
13	2179	2212	rs754579	rs145003574	19758515	19765984
13	2228	2356	rs116851592	rs9634432	19767552	19802368
13	2357	2370	rs8001203	rs9512188	19802374	19809403
13	2371	3181	rs76771508	rs3818812	19809417	19956645
13	3182	3250	rs1970255	rs2497058	19956653	19967698
13	3251	3252	rs113671640	rs9554206	19968510	19968529
13	3254	3260	rs112990016	rs9512921	19968637	19968774
13	3261	3276	rs1977694	rs4238205	19969018	19974596
