chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
17	1	6	rs62053745	rs34245596	828	2564
17	7	167	rs146477792	rs9907477	3315	62646
17	168	171	rs4890190	rs11150886	62820	63117
17	175	455	rs62057049	rs11656900	65314	111250
17	456	457	rs79381731	rs75287909	111519	111665
17	458	461	rs56702013	rs58654395	111695	112291
17	469	517	rs4985593	rs111306415	113676	121340
17	518	532	rs111587332	rs59849037	122163	125521
17	535	638	rs9902230	rs34927789	126209	146670
17	639	641	rs11869552	rs59085405	146868	146926
17	644	658	rs9893423	rs9890364	148487	149942
17	661	662	rs563854534	rs78256814	150103	150104
17	663	770	rs113848543	rs8064855	150174	170434
17	772	773	rs73971738	rs78269977	171098	171137
17	776	825	rs72806069	rs9909914	171973	182119
17	826	827	rs7221193	rs4074372	182241	182504
17	829	830	rs4074370	rs4627431	182727	182956
17	833	834	rs12939275	rs55823471	184559	184655
17	835	848	rs35386092	rs7210020	185021	186256
17	852	856	rs4985613	rs146587184	188051	191419
17	858	1151	rs12940897	rs55778031	192138	235453
17	1155	1171	rs138340022	rs77463916	236425	238905
17	1173	1261	rs12938439	rs55691575	239414	273936
17	1262	1326	rs62053095	rs3924487	275749	296442
17	1327	1441	rs28971172	rs764490	396660	428313
17	1442	1486	rs12944145	rs189577165	428594	445652
17	1487	2134	rs149875533	rs186191482	445722	699570
17	2140	2141	rs620572	rs620562	700685	700687
17	2143	2145	rs910920	rs2004532	701122	701380
17	2146	2174	rs750251	rs521701	701446	706569
17	2175	2191	rs598974	rs62069996	706862	709265
17	2193	2210	rs12941818	rs78772269	709320	711089
17	2213	2214	rs7219762	rs512682	712159	712163
17	2217	2382	rs4968116	rs76889234	712453	737158
17	2383	2385	rs8080028	rs79278916	737970	738319
17	2386	2438	rs9903958	rs62067123	738364	744622
17	2439	2440	rs117167327	rs544060477	744631	744633
17	2443	2594	rs62067127	rs76590201	744737	795127
17	2595	2605	rs672835	rs62068449	795211	798416
17	2607	2739	rs113577401	rs4968130	798791	815639
