chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
1	1	2	rs575272151	rs544419019	11008	11012
1	4	5	rs62635286	rs200579949	13116	13118
1	6	13	rs531730856	rs2691315	13273	15820
1	15	58	rs540662756	rs139153227	47159	99687
1	60	63	rs550285297	rs147502335	108030	135203
1	64	65	rs375595668	rs371474651	138593	158006
1	67	69	rs144169752	rs201015357	232449	251663
1	75	76	rs113633859	rs61769283	546802	546805
1	79	90	rs1578391	rs1972379	565286	567697
1	96	101	rs377573539	rs148329687	568412	568709
1	106	107	rs149524355	rs6650105	569250	569267
1	111	233	rs201942322	rs6684487	649192	791853
1	236	287	rs12127425	rs4970388	794332	813747
1	290	293	rs72888851	rs75056396	814297	815139
1	296	300	rs4475692	rs28444699	825069	830181
1	301	336	rs4970385	rs7419119	831489	842013
1	339	386	rs61769713	rs7414599	844300	856329
1	388	389	rs4970460	rs4970459	858040	858051
1	390	413	rs7418179	rs76964081	858801	867635
1	415	419	rs113171913	rs1806780	869303	872352
1	421	472	rs7411115	rs6669800	875643	903321
1	476	507	rs3892467	rs4970414	909073	919501
1	510	511	rs28896913	rs28869591	920503	920640
1	512	597	rs55692389	rs4039721	920977	959231
1	599	691	rs2710888	rs2488991	959842	994391
1	692	761	rs9442393	rs12132100	995481	1023788
1	764	887	rs4074137	rs35300397	1026707	1062034
1	889	892	rs7545801	rs2298216	1063044	1064802
1	895	921	rs11580120	rs74048017	1065800	1069602
1	924	973	rs10907183	rs11584885	1071118	1099437
1	982	1020	rs11260536	rs13376670	1108518	1117486
1	1024	1124	rs7539911	rs11466678	1120307	1141723
1	1128	1246	rs78021605	rs114105718	1144653	1175770
1	1247	1283	rs12096091	rs113679913	1176433	1186998
1	1284	1287	rs74491544	rs6603787	1187641	1188225
1	1289	1304	rs11804831	rs6603788	1194804	1218086
1	1310	1311	rs1977346	rs1977347	1225571	1225576
1	1318	1337	rs1272959	rs12142199	1230419	1249187
1	1339	1552	rs4970432	rs1781134	1254136	1357461
1	1553	1558	rs3737716	rs1695853	1357992	1358748
1	1559	1567	rs142557804	rs145451682	1358773	1360157
1	1570	1608	rs138985554	rs1153094	1361130	1380620
1	1609	1670	rs11485865	rs112314200	1384295	1421022
1	1672	1689	rs146336885	rs8241	1421752	1431502
1	1690	1691	rs819985	rs34621879	1432333	1432353
1	1693	1694	rs819986	rs4970454	1432985	1432986
1	1695	1816	rs186758134	rs9442407	1435524	1516270
1	1821	1916	rs78721465	rs3935032	1520553	1564194
1	1917	1975	rs61774907	rs4648609	1564712	1602536
1	1977	1989	rs7532034	rs12757736	1603163	1609165
1	1994	2018	rs6700884	rs9442411	1611432	1619767
1	2019	2154	rs61776794	rs148389299	1619848	1656778
1	2156	2158	rs9439501	rs11589282	1657492	1657601
1	2160	2566	rs147529197	rs76133100	1658882	1878764
1	2571	2574	rs28671104	rs2490541	1879563	1881510
1	2575	2600	rs2490540	rs2748973	1882287	1889792
1	2604	2647	rs2803291	rs6681749	1892325	1900454
1	2649	2739	rs13303126	rs72896710	1901945	1919141
1	2743	2745	rs13303195	rs6605075	1922303	1922834
1	2749	2755	rs6605076	rs6675865	1923261	1923681
1	2756	2757	rs35822535	rs28674034	1924406	1924546
1	2759	2760	rs58504758	rs57460771	1924785	1924809
1	2761	2763	rs77427382	rs74995408	1925176	1925178
1	2766	2769	rs111643081	rs6691182	1925337	1925721
1	2770	2771	rs6661597	rs6675751	1926087	1926102
1	2772	2809	rs6667687	rs6663186	1926278	1938473
1	2810	2878	rs149352443	rs13303086	1939334	1968959
1	2880	2881	rs3128313	rs3121821	1971762	1971871
1	2882	2886	rs3121822	rs4648794	1972462	1976558
1	2888	2907	rs3121825	rs3121827	1978857	1984811
1	2908	2965	rs35020387	rs2678943	1985170	2006728
1	2966	2967	rs16824712	rs2803307	2007381	2007674
1	2968	3051	rs2490549	rs3128330	2008384	2033109
1	3052	3054	rs908742	rs3107138	2033256	2033384
1	3056	3290	rs10910029	rs380190	2035379	2142518
1	3294	3430	rs262695	rs6668309	2144788	2214587
1	3431	3435	rs6678142	rs2645078	2214743	2215651
1	3438	3439	rs6689315	rs2971436	2216391	2216706
1	3440	3450	rs61759158	rs56051051	2217065	2219439
1	3455	3456	rs1039065	rs2017143	2220517	2220649
1	3458	3494	rs2843166	rs2843161	2221273	2229553
