chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
11	4	12	rs548694727	rs199764899	142512	175190
11	14	357	rs181061547	rs7122758	176442	263225
11	358	361	rs4758625	rs117627139	263226	264897
11	364	365	rs60884509	rs7128035	268020	268078
11	367	368	rs11605127	rs117048751	268430	268434
11	370	396	rs7948797	rs4758634	269856	283438
11	403	404	rs34467189	rs4029217	284936	285049
11	405	450	rs12292748	rs2293745	285110	298758
11	457	462	rs7105970	rs11823968	300134	301301
11	463	487	rs67463956	rs201595396	302619	310352
11	488	504	rs77537847	rs10794307	312251	322722
11	506	508	rs7924582	rs11246064	323837	324098
11	511	519	rs6598043	rs74044565	324630	326384
11	520	536	rs28475163	rs10160565	327143	335017
11	543	544	rs9737503	rs61878861	336744	337210
11	545	564	rs7483714	rs10902129	337299	341538
11	567	568	rs11246083	rs11246084	343420	343444
11	569	571	rs11246085	rs11246087	343524	343575
11	572	728	rs117456788	rs78762049	343819	365480
11	729	734	rs11824914	rs60300618	365609	365850
11	735	738	rs6421981	rs7396000	365862	365918
11	739	763	rs7394810	rs79761549	366710	380744
11	764	820	rs34451272	rs12419281	381368	396915
11	828	853	rs76360685	rs139374334	403046	427529
11	854	857	rs553257825	rs558654833	428011	428014
11	858	860	rs111758610	rs11603743	428668	430456
11	862	863	rs576460187	rs535798350	431497	431498
11	864	865	rs192384158	rs184719181	431597	431600
11	869	870	rs7395790	rs12576389	433532	433554
11	871	906	rs12575508	rs117511007	433867	450769
11	907	1166	rs72851107	rs2290917	450987	559313
11	1168	1174	rs2242183	rs1599726	562219	564295
11	1175	1176	rs74961824	rs1599725	564738	565129
11	1178	1210	rs1056812	rs78082951	565840	575461
11	1212	1239	rs6598011	rs534955005	577809	613731
11	1241	1242	rs10902179	rs3758650	616031	616865
11	1243	1244	rs2740380	rs6598008	617537	618172
11	1245	1246	rs2740375	rs2246614	618998	619789
11	1247	1248	rs7932167	rs12360820	620599	620927
11	1251	1256	rs79152372	rs2396543	633614	636703
11	1257	1260	rs1800955	rs752306	636784	637622
11	1261	1262	rs72844728	rs72844729	637933	638098
11	1263	1295	rs7124601	rs7116535	639273	647145
11	1297	1298	rs72479388	rs10794329	648137	648251
11	1300	1472	rs73402972	rs7480843	648476	700458
11	1474	1475	rs11605480	rs116925166	701376	701377
11	1476	1517	rs114251343	rs12422161	701380	713912
11	1519	1531	rs7928294	rs28794596	715036	718761
11	1533	1534	rs7635	rs9734804	721570	722202
11	1535	1642	rs73409119	rs57751948	723116	777390
11	1644	1693	rs56364586	rs72844798	780395	809666
11	1694	1701	rs10902222	rs75988514	810882	814751
11	1702	1727	rs141929414	rs116246803	815001	827602
11	1731	1752	rs28507876	rs72847212	828784	834389
11	1754	1755	rs6597977	rs10902225	834802	835065
11	1757	1898	rs7117701	rs28634117	835622	904911
11	1900	1902	rs7116095	rs12791920	907697	910259
11	1903	1919	rs17155655	rs4963121	911444	924117
11	1920	2214	rs10794342	rs140254559	924904	1058583
11	2218	2269	rs10902073	rs72842451	1060934	1069775
11	2272	2293	rs60028374	rs186665652	1070757	1078784
11	2295	2296	rs372244071	rs80206909	1078865	1078866
11	2299	2338	rs10902081	rs11245938	1079809	1086639
11	2339	2365	rs545531578	rs11245946	1086658	1089836
11	2366	2368	rs12225760	rs12222912	1090101	1090193
11	2371	2388	rs41431149	rs35911093	1091713	1094868
11	2390	2396	rs10902090	rs41447547	1097975	1101864
11	2398	2410	rs9988872	rs11822200	1103786	1107565
11	2413	2574	rs12364973	rs28972401	1110148	1162517
11	2577	2615	rs2075841	rs61867553	1214924	1226001
11	2616	2617	rs80043785	rs28665383	1226421	1226951
11	2620	2621	rs28532970	rs28678421	1227939	1229005
11	2623	2637	rs34595903	rs2672794	1230393	1241005
11	2644	2645	rs885455	rs885454	1243378	1243391
11	2646	2652	rs7115457	rs2075853	1244060	1247458
11	2656	3000	rs4963050	rs75458016	1249536	1413657
11	3001	3002	rs10833086	rs7931497	1413816	1414025
11	3003	3004	rs529549508	rs550981807	1415611	1415613
11	3007	3150	rs10734285	rs11028298	1419284	1470691
11	3151	3152	rs11028332	rs73409602	1471154	1471221
11	3156	3160	rs60707923	rs11603670	1473208	1474081
11	3161	3163	rs75910271	rs78501642	1474371	1475406
11	3166	3208	rs66529968	rs58899139	1475628	1487405
11	3210	3212	rs113077929	rs11601503	1489077	1489457
11	3214	3215	rs12786504	rs9440	1490204	1491096
11	3216	3469	rs7396514	rs61869703	1492071	1614032
11	3470	3481	rs7119731	rs10768578	1614495	1622153
11	3483	3614	rs11035766	rs10838040	1623976	1652547
11	3615	3616	rs10838047	rs10838049	1652635	1652660
11	3620	3766	rs1318252	rs1038724	1653200	1681227
11	3767	3802	rs7101671	rs34011530	1681259	1689461
11	3807	3808	rs28631755	rs7112918	1690911	1690969
11	3809	3898	rs4752777	rs78307761	1690984	1716861
11	3901	3906	rs12421148	rs7931675	1720181	1726046
11	3908	3943	rs7104750	rs78353932	1727612	1744139
11	3944	4032	rs78086642	rs59942406	1745845	1800857
11	4036	4152	rs10839640	rs10839772	1802873	1850324
11	4155	4159	rs616594	rs7930316	1853107	1853595
11	4160	4164	rs7120282	rs498337	1854058	1854571
11	4166	4179	rs562401	rs7933508	1856985	1859942
11	4182	4191	rs1877444	rs4980380	1861225	1866489
11	4195	4200	rs4980398	rs61867139	1870211	1870781
11	4203	4331	rs596298	rs72843957	1871813	1901165
11	4333	4340	rs4980384	rs2271440	1901847	1902954
11	4342	4496	rs74047632	rs217206	1904399	1974542
11	4497	4499	rs217207	rs757409	1974831	1975106
11	4500	4501	rs2240198	rs2240199	1975784	1975791
11	4504	4526	rs11600982	rs217245	1976306	1986386
11	4527	4694	rs11042050	rs4929987	1986582	2028591
11	4695	4699	rs56781071	rs3858516	2029029	2030298
11	4700	4701	rs75905613	rs7950787	2031786	2032244
11	4703	4724	rs75121038	rs78408737	2033785	2042394
11	4730	4736	rs7115466	rs11042276	2044150	2045424
11	4737	4740	rs59111538	rs12803714	2046215	2047879
11	4747	4811	rs11564734	rs11042425	2049945	2070994
11	4812	4886	rs12284565	rs7939857	2072504	2110067
11	4887	4892	rs7926909	rs7932949	2111124	2111531
11	4893	4971	rs4930038	rs3213221	2113931	2157044
11	4972	4973	rs3213217	rs3213216	2157793	2158179
11	4974	4975	rs3741213	rs146921005	2159248	2159354
11	4976	4997	rs74918256	rs1004446	2161159	2170143
11	4998	5008	rs4320932	rs3842761	2171601	2179352
11	5009	5024	rs3842753	rs10840490	2181060	2193817
11	5026	5080	rs11564711	rs67110785	2194062	2207905
11	5081	5130	rs68066405	rs11043056	2208369	2216163
11	5132	5133	rs12419346	rs12419367	2217111	2217280
11	5134	5224	rs12224088	rs11043147	2217358	2234169
11	5226	5310	rs144908303	rs7949152	2234798	2269704
11	5311	5327	rs6578253	rs372305332	2270371	2277728
11	5329	5430	rs113894883	rs4930076	2279118	2305813
11	5435	5476	rs2651826	rs2651834	2306828	2314262
11	5477	5568	rs7941928	rs2521280	2315404	2331307
11	5569	5575	rs2521281	rs800139	2331444	2333124
11	5578	5758	rs4930080	rs800142	2334039	2385071
11	5759	5772	rs7119029	rs11022489	2385429	2389780
11	5773	5774	rs2521248	rs12419835	2390172	2390315
11	5778	5820	rs800134	rs2234279	2392237	2424541
11	5822	5823	rs800342	rs61873460	2427291	2427364
11	5825	5828	rs3815062	rs800345	2428675	2429733
11	5833	5835	rs2074234	rs11601529	2432964	2434628
11	5836	5876	rs11601544	rs2898880	2434684	2446142
11	5877	5887	rs7106016	rs12576481	2446686	2448714
11	5888	5891	rs74911495	rs4930108	2449379	2449779
11	5892	5897	rs4929985	rs61873487	2449834	2451467
11	5898	5923	rs11821140	rs11022857	2452894	2465094
11	5925	5933	rs7110663	rs739677	2470750	2473980
11	5934	5936	rs2005693	rs926189	2474471	2475208
11	5937	5940	rs10832090	rs10741622	2476820	2477492
11	5941	5942	rs57209697	rs58807875	2477922	2477934
11	5943	5948	rs7110610	rs56403874	2477976	2478432
11	5949	5957	rs73417589	rs12574804	2478867	2480846
11	5959	5970	rs3864884	rs4350347	2482092	2491940
11	5971	5977	rs11604259	rs60009089	2492616	2493362
11	5979	6077	rs59809566	rs3819506	2493593	2528324
11	6078	6079	rs3819509	rs3819510	2528572	2528733
11	6081	6133	rs3819512	rs2299616	2529031	2546736
11	6136	6142	rs59840594	rs2522008	2549743	2552450
11	6143	6146	rs179432	rs179435	2553553	2553703
11	6147	6201	rs179437	rs11023290	2554945	2578539
11	6205	6217	rs2283168	rs4929995	2580212	2583951
11	6220	6232	rs11600454	rs12282937	2585230	2598552
11	6234	6244	rs2283172	rs756851	2600485	2607365
11	6246	6279	rs12720449	rs4929999	2610034	2622853
11	6281	6298	rs7121454	rs73415327	2624456	2629162
11	6299	6344	rs73415330	rs139943806	2629566	2642322
11	6345	6404	rs10734233	rs117858286	2643878	2682673
11	6408	6519	rs16928522	rs79753560	2685641	2737977
11	6520	6522	rs10766310	rs10766311	2738659	2738696
11	6527	6583	rs2283203	rs231880	2740347	2759090
11	6585	6590	rs231879	rs231878	2761382	2763777
11	6594	6735	rs2237878	rs11024104	2766282	2813522
11	6736	6756	rs163163	rs163173	2813787	2819282
11	6760	6780	rs163171	rs11024184	2821065	2833427
11	6781	6816	rs2237890	rs2237897	2835757	2858546
11	6818	6819	rs234867	rs458069	2858697	2858800
11	6821	6822	rs72847583	rs234869	2859536	2859541
11	6827	6881	rs2283229	rs72847602	2862244	2887791
11	6882	6888	rs78003585	rs2289488	2888255	2892955
11	6890	6902	rs10766438	rs4930026	2893824	2900418
11	6903	6905	rs2411873	rs12293538	2901222	2904183
11	6906	6933	rs191294997	rs2283232	2906165	2919133
11	6936	6941	rs7950641	rs1182338	2919672	2921395
11	6945	6946	rs418439	rs77284315	2922602	2922636
11	6949	6967	rs367035	rs2286659	2923826	2930134
11	6969	6972	rs2286660	rs386111	2930656	2933605
11	6975	6984	rs422646	rs367480	2936059	2937631
11	6988	6989	rs3764893	rs3764894	2938255	2938257
11	6991	6995	rs11024580	rs450244	2939126	2940492
11	6997	6998	rs113837805	rs1661052	2941324	2942593
11	6999	7000	rs426359	rs384898	2942798	2942799
11	7001	7002	rs3847644	rs1129782	2943115	2943671
11	7003	7008	rs3764895	rs3847646	2945945	2953723
11	7009	7292	rs12223953	rs389128	2955214	3083873
11	7294	7338	rs410306	rs77835814	3086451	3106115
11	7339	7341	rs12797363	rs2084238	3106233	3106893
11	7343	7364	rs2289999	rs7105954	3109403	3122416
11	7365	7396	rs200882376	rs4237782	3122489	3131741
11	7397	7399	rs371900027	rs558330593	3133200	3133202
11	7405	7427	rs2084240	rs6578322	3137208	3143030
11	7429	7515	rs7103109	rs55660041	3144199	3167598
11	7516	7531	rs77835457	rs12284986	3167855	3171441
11	7532	7534	rs74608868	rs61503147	3171742	3171861
11	7535	7581	rs79968040	rs75873112	3172650	3182786
11	7585	7588	rs4525212	rs4758546	3185093	3186426
11	7590	7639	rs7117715	rs2121438	3187491	3208101
11	7641	7646	rs1562357	rs79549998	3208959	3212040
11	7649	7650	rs111302770	rs12361740	3212787	3212874
11	7651	7652	rs7950446	rs895559	3213147	3213352
11	7654	7664	rs7926105	rs7933810	3214158	3215920
11	7665	7692	rs12421537	rs117274120	3216064	3220970
11	7694	7697	rs10766764	rs11602440	3221364	3222049
11	7699	7734	rs58835321	rs11025930	3222270	3226934
11	7737	7740	rs61870482	rs11025941	3227962	3228473
11	7742	7799	rs1446850	rs11026011	3229093	3245134
11	7800	7802	rs4998933	rs4372423	3245856	3246270
11	7803	7804	rs11026022	rs12575173	3247044	3247261
11	7807	7867	rs11602633	rs11026102	3247976	3261658
11	7868	7869	rs61870524	rs61870525	3261910	3261928
11	7870	7904	rs12575794	rs61870550	3261937	3268106
11	7906	7911	rs34503052	rs10833568	3268675	3270840
11	7913	7925	rs7125049	rs34145678	3277257	3286436
11	7926	7930	rs527941355	rs61872129	3314464	3314826
11	7931	7935	rs10833686	rs143632742	3315006	3317896
11	7944	7946	rs560658206	rs2073805	3356370	3361087
11	7948	7949	rs916616	rs4141391	3362408	3362525
11	7950	7951	rs7131680	rs10766944	3362853	3363020
11	7952	7960	rs2188204	rs1858790	3363305	3365571
11	7962	7965	rs4758571	rs11026661	3369385	3371687
11	7966	8033	rs35810198	rs11026835	3373819	3403867
11	8037	8045	rs7117462	rs11822549	3411505	3414327
11	8046	8059	rs141998232	rs1808157	3416263	3426992
11	8060	8080	rs11027016	rs2078766	3430288	3435671
11	8081	8085	rs7118203	rs2006265	3436211	3437869
11	8088	8256	rs2002657	rs6578359	3438309	3466355
11	8258	8262	rs4758609	rs11027287	3466761	3467454
11	8264	8277	rs11027289	rs59108046	3467515	3468381
11	8281	8283	rs4758613	rs4758615	3468802	3468882
11	8284	8290	rs3175489	rs7126407	3469024	3469301
11	8293	8375	rs10834135	rs7117765	3469868	3483893
11	8376	8384	rs6578363	rs59275198	3483997	3484373
11	8385	8390	rs35120769	rs7103006	3484475	3484897
11	8391	8448	rs182180061	rs7127465	3484943	3496534
11	8449	8450	rs147630336	rs11027541	3496995	3497089
11	8453	8529	rs72482732	rs7951402	3498963	3523067
11	8530	8532	rs10834275	rs9667670	3523585	3523810
11	8533	8646	rs200538439	rs10834321	3523837	3550497
11	8648	8789	rs140103805	rs11028086	3550661	3578430
11	8793	8952	rs11028090	rs11028237	3579199	3600887
