chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
19	7	131	rs62102979	rs111896193	226776	281889
19	132	133	rs113201138	rs1138439	282449	282753
19	135	153	rs56022735	rs12977857	285330	289877
19	155	156	rs10420072	rs12979151	290090	290470
19	158	169	rs8111051	rs747820	290947	294526
19	171	336	rs734885	rs7254684	295231	356003
19	338	341	rs117979262	rs7255752	357906	359483
19	345	346	rs71211416	rs563938787	360191	360205
19	353	360	rs3764656	rs35634354	362283	363754
19	362	364	rs75874901	rs62103757	364060	364116
19	365	377	rs8110744	rs74822321	364145	364741
19	378	403	rs78701651	rs688169	364844	367979
19	406	407	rs3795001	rs6510735	368953	369526
19	409	425	rs1651875	rs2303813	370247	372875
19	435	436	rs35514562	rs61745664	375039	375779
19	439	443	rs3764571	rs115971572	376382	376689
19	446	449	rs72986500	rs10414677	378150	379003
19	451	460	rs73489990	rs11881818	379911	383195
19	462	586	rs59372439	rs3926399	384517	398514
19	587	590	rs9710605	rs1465449	398547	399170
19	595	624	rs183189417	rs7254556	400908	405234
19	627	628	rs1061151	rs1061150	405568	405593
19	631	632	rs112599136	rs8104383	406174	406370
19	634	636	rs72988457	rs12974729	406655	406739
19	637	654	rs12978500	rs113600846	406934	411737
19	656	774	rs889339	rs2041399	412084	438357
19	775	776	rs73507731	rs113879435	438421	438868
19	777	778	rs117033020	rs117388952	438911	438915
19	780	847	rs73507734	rs740871	439193	454430
19	850	979	rs11667579	rs10421720	455661	478060
19	981	1029	rs4919832	rs11882342	478964	484384
19	1033	1038	rs753080	rs10419509	485118	485953
19	1039	1132	rs73503389	rs12982646	486342	499978
19	1133	1135	rs74361302	rs76594120	500215	500460
19	1136	1167	rs4919906	rs11085079	500855	506920
19	1168	1179	rs7246920	rs4919912	507450	510266
19	1182	1252	rs3745924	rs12981731	511453	523833
19	1254	1255	rs11878396	rs10403355	524362	524373
19	1257	1276	rs72970287	rs142016537	525326	528079
19	1277	1281	rs12710076	rs2396294	528245	528512
19	1283	1363	rs745403	rs3760874	529004	544315
19	1364	1374	rs115345347	rs28666917	544796	545639
19	1377	1408	rs12976921	rs576831354	545950	551738
19	1409	1410	rs555691191	rs574090218	551753	551754
19	1412	1440	rs34288851	rs73918122	552297	556141
19	1443	1450	rs4919850	rs1808687	556632	558787
19	1454	1455	rs34154934	rs35887656	559614	559619
19	1456	1458	rs10423512	rs11672510	560025	560327
19	1459	1461	rs9304916	rs58776109	560598	560638
19	1463	1464	rs9304919	rs10426013	560781	561019
19	1465	1477	rs12151088	rs11671403	561522	562184
19	1479	1518	rs4919853	rs62132622	562902	569250
19	1520	1531	rs4919856	rs28915400	569865	572004
19	1532	1615	rs4919859	rs73918146	572317	584211
19	1618	1619	rs73918148	rs113966063	584784	585091
19	1620	1629	rs67945626	rs56101188	585282	586745
19	1630	1635	rs12609737	rs12611055	586782	587043
19	1636	1682	rs4919864	rs4919813	587080	593889
19	1690	1691	rs66757735	rs113173573	597562	597635
19	1692	1694	rs546738714	rs57425230	597752	598738
19	1695	1696	rs11085136	rs11085137	599687	599710
19	1697	1768	rs113112506	rs12974196	599742	608668
19	1770	1771	rs72974118	rs4558525	609941	610034
19	1772	1773	rs7253082	rs75687875	610084	610102
19	1779	1780	rs11668177	rs4919872	611389	611390
19	1781	1785	rs12463112	rs60691065	611915	612131
19	1788	1925	rs200375571	rs62134260	612425	637909
19	1926	1929	rs10422851	rs3829958	637929	638959
19	1930	1966	rs111509883	rs4919876	639161	645584
19	1967	1973	rs141576319	rs76261611	645724	645973
19	1974	1992	rs12977551	rs116680040	646151	651543
19	1996	2048	rs10153505	rs71335264	652948	670618
19	2050	2051	rs72976215	rs34668346	671631	672169
19	2054	2057	rs3761016	rs35083191	674566	675681
19	2059	2205	rs62134281	rs62131277	676559	700082
19	2206	2212	rs144768759	rs112621638	700255	700697
19	2213	2284	rs12460415	rs139727776	701347	722064
19	2287	2311	rs10404753	rs3746170	722131	727552
19	2312	2314	rs12609047	rs62131300	727997	728030
19	2315	2359	rs6510919	rs2283585	728416	738394
19	2361	2437	rs2238561	rs3746173	739750	757412
19	2439	2468	rs36108470	rs57885255	759545	768333
19	2469	2491	rs113355760	rs138090113	768429	773570
19	2493	2500	rs12459027	rs112599211	774755	775776
19	2501	2507	rs8107314	rs6510966	776166	776465
19	2511	2513	rs12975060	rs146314743	777436	777499
19	2515	2520	rs113240096	rs150374253	777874	778483
19	2522	2552	rs115172026	rs117944849	779398	782118
