chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
8	1	3	rs143233250	rs138143518	11774	11880
8	4	6	rs79573089	rs10481355	31116	31260
8	9	10	rs534290945	rs554455689	33141	33142
8	12	13	rs568056970	rs536934492	36964	36965
8	14	15	rs201403914	rs144573594	45482	45484
8	17	18	rs146519862	rs201041746	45685	45687
8	25	27	rs376861954	rs374738600	53230	53331
8	29	30	rs374326897	rs367917568	66751	66752
8	31	32	rs557574101	rs559100298	79391	106465
8	37	38	rs546813474	rs182991948	148402	152555
8	43	258	rs146681784	rs139659892	156331	229636
8	259	319	rs5022465	rs2112004	229996	239299
8	320	348	rs7843179	rs56153392	239671	249131
8	352	353	rs113586996	rs111649921	250964	251013
8	355	484	rs2519027	rs11998563	251705	281219
8	486	487	rs10488370	rs6990287	281424	281572
8	489	490	rs918323	rs60730153	282497	282662
8	491	561	rs62484735	rs17812497	282851	297337
8	563	568	rs58264512	rs17064135	297956	298510
8	570	689	rs78673495	rs112696861	299682	326757
8	690	695	rs56034927	rs144179040	327166	328251
8	696	734	rs4415284	rs7001810	329000	337462
8	735	1072	rs181063688	rs4735795	337885	434668
8	1075	1076	rs6984243	rs7009965	435370	435375
8	1078	1091	rs17065022	rs13288	436230	440170
8	1093	1354	rs1043720	rs144620043	440678	511098
8	1355	1363	rs60138133	rs6984685	511425	513226
8	1369	1376	rs28671386	rs1669642	517149	517448
8	1377	1384	rs35756889	rs2878546	517567	518041
8	1386	1417	rs4735875	rs1703899	518421	525214
8	1418	1421	rs34508054	rs66801056	526546	527618
8	1422	1500	rs73177007	rs1669688	527684	542050
8	1501	1502	rs1703960	rs1703959	542788	542904
8	1505	1506	rs114567279	rs115033716	543139	543140
8	1507	1520	rs370524857	rs4735884	543146	543885
8	1521	1546	rs931965	rs62483927	544618	551467
8	1547	2219	rs183590342	rs78978253	551577	712146
8	2222	2241	rs13275555	rs11784310	713564	720794
8	2242	2244	rs57916369	rs62485575	721621	722719
8	2245	2246	rs4735919	rs35988897	722942	722983
8	2247	2252	rs9721053	rs12171635	723496	724750
8	2254	2269	rs13259186	rs6985968	726525	730627
8	2270	2282	rs60197175	rs73181020	731100	734315
8	2284	2291	rs11777651	rs34280537	734736	735894
8	2292	2293	rs6995703	rs7018261	736697	736707
8	2294	2298	rs11137103	rs10094226	736926	737663
8	2299	2300	rs6995315	rs7015256	737782	738183
8	2301	2305	rs62485582	rs11990990	739774	742362
8	2306	2316	rs11137104	rs35217046	742490	745324
8	2317	2318	rs34458570	rs35012775	745496	745596
8	2319	2326	rs77261274	rs4077571	745786	747303
8	2327	2414	rs4075761	rs11137105	748291	762546
8	2415	2416	rs35238265	rs12677377	762952	763422
8	2417	2428	rs12676895	rs10105542	763540	765965
8	2431	2448	rs10282754	rs55707857	766594	772472
8	2450	2452	rs34109064	rs6992220	772796	773063
8	2456	2468	rs6982473	rs6559193	773986	775451
8	2469	2470	rs56361555	rs7814871	776124	776429
8	2471	2473	rs7008008	rs11785852	776864	778095
8	2475	2481	rs10088467	rs56287848	779173	780572
8	2482	2493	rs4439155	rs10106538	781047	783664
8	2494	2504	rs57325036	rs80238520	784370	786209
8	2506	2507	rs7459616	rs1532744	786553	786916
8	2508	2509	rs11786794	rs1553412	787241	788912
8	2514	2518	rs7841244	rs77895126	790450	790638
8	2520	2535	rs28417810	rs28362022	790729	794120
8	2537	2540	rs12676715	rs76648646	794942	796409
8	2541	2583	rs72621153	rs34373394	796608	807341
8	2588	2609	rs35185084	rs7823906	808721	814710
8	2612	2621	rs17739841	rs10110537	816368	819688
8	2625	2631	rs13275254	rs982351	822942	823711
8	2632	2638	rs4735946	rs28877282	823897	825020
8	2639	2651	rs6983268	rs6559197	826401	829023
8	2653	2666	rs6559198	rs77726716	829366	831645
8	2668	2675	rs28442151	rs13273024	832121	833583
8	2679	2685	rs28892957	rs74613428	835678	837009
8	2687	2688	rs4735951	rs13260847	838419	839088
8	2689	2693	rs1995444	rs10087561	839236	841501
8	2694	2695	rs10095771	rs1354270	841648	841655
8	2696	2699	rs10096013	rs28453301	841851	842920
8	2700	2710	rs11779033	rs10109669	844180	849012
8	2711	2712	rs11774254	rs77613002	849254	849957
8	2713	2715	rs13279280	rs4735826	850271	850592
8	2717	2730	rs78792384	rs871849	851521	857080
8	2732	2736	rs17740061	rs12676790	857459	858049
8	2737	2740	rs17667438	rs17065459	859490	860464
8	2741	2742	rs13257920	rs4735828	860907	862188
8	2747	2748	rs4735957	rs11779673	865374	865884
8	2752	2777	rs75531380	rs11781804	866665	874567
8	2790	2795	rs905421	rs12676143	883224	886185
8	2802	2804	rs10112008	rs10092185	890792	892998
8	2805	2808	rs11137112	rs60155035	893453	894670
8	2810	2826	rs4735830	rs11782379	895841	897616
8	2836	2838	rs11776082	rs17667613	901237	902064
8	2849	2851	rs6991924	rs4735832	906338	906851
8	2858	2928	rs2701918	rs56037916	913042	935668
8	2930	2943	rs35188825	rs11784101	935931	939606
8	2948	3061	rs12675606	rs12679023	943613	977340
8	3062	3063	rs28382385	rs28733138	977600	977691
8	3065	3066	rs9693230	rs12680493	978170	978573
8	3067	3091	rs12678439	rs2600502	978685	982867
8	3093	3095	rs35604780	rs13251001	983664	983925
8	3100	3106	rs4735968	rs61069614	986264	986915
8	3109	3120	rs34232089	rs36127339	987366	989740
8	3121	3128	rs35040046	rs34282191	989973	991290
8	3134	3139	rs2600514	rs2701923	994175	994605
8	3140	3145	rs12675050	rs2701931	994839	997862
8	3147	3148	rs73180673	rs4735972	998436	998618
8	3150	3153	rs7459467	rs2701914	999359	999935
8	3154	3157	rs2701913	rs2123058	999982	1000304
8	3159	3163	rs4735975	rs12678495	1000470	1000858
8	3165	3166	rs2701910	rs4565481	1001246	1001944
8	3168	3169	rs2701909	rs2701908	1003057	1003250
8	3170	3174	rs2701907	rs2701903	1003292	1004029
8	3176	3181	rs17668031	rs10503157	1007176	1008416
8	3182	3183	rs7011999	rs17065640	1008446	1008977
8	3184	3192	rs11996703	rs1562925	1009093	1010894
8	3193	3194	rs62488537	rs9650539	1011962	1012890
8	3196	3204	rs17740775	rs2701901	1014177	1017816
8	3206	3211	rs6559207	rs2701899	1018116	1019581
8	3212	3231	rs7015529	rs9314422	1020249	1024476
8	3232	3234	rs2600493	rs2600494	1024970	1025517
8	3235	3254	rs12679046	rs7822955	1026110	1029090
8	3256	3261	rs2123055	rs6559213	1029500	1030923
8	3264	3265	rs727571	rs727570	1032218	1032472
8	3267	3273	rs2123056	rs2701944	1033366	1034525
8	3274	3280	rs79367487	rs6988649	1035058	1035729
8	3286	3287	rs73180697	rs2701897	1037929	1037973
8	3288	3298	rs72507627	rs17668341	1038888	1039289
8	3300	3323	rs61425445	rs73182604	1039845	1043888
8	3325	3500	rs2701958	rs10097705	1045925	1092066
8	3501	3546	rs1078798	rs56098933	1092469	1104524
8	3547	4069	rs1869033	rs73670677	1104749	1162769
8	4074	4083	rs4735997	rs1463248	1163713	1164521
8	4084	4411	rs28690773	rs7000038	1164550	1216758
8	4413	4417	rs28547231	rs146212999	1216946	1217432
8	4420	4423	rs145540272	rs56120779	1217606	1217621
8	4427	4430	rs4272406	rs7006713	1218258	1218733
8	4434	4457	rs7001464	rs59425194	1220024	1226751
8	4459	4476	rs4129417	rs35628529	1226965	1231739
8	4478	4808	rs61415994	rs6558453	1232182	1290179
8	4819	4822	rs74454881	rs12542678	1292283	1292375
8	4823	4837	rs35864727	rs13252900	1292447	1295533
8	4838	4839	rs13260120	rs10089744	1295603	1295882
8	4841	4843	rs73170481	rs1882800	1296623	1297024
8	4845	4855	rs1882801	rs57393870	1297156	1298502
8	4857	4859	rs60362131	rs554849481	1298592	1298742
8	4860	4865	rs372327267	rs113384992	1298774	1299503
8	4866	4877	rs541554596	rs6987321	1299576	1300218
8	4879	4890	rs6991441	rs13250486	1300445	1302350
8	4891	4892	rs111577604	rs12550556	1302748	1303231
8	4893	4896	rs11777371	rs73170486	1303634	1304034
8	4897	4903	rs4876218	rs1983530	1304128	1304830
8	4906	4907	rs113338364	rs76691711	1305245	1305276
8	4908	4915	rs73545646	rs7836588	1305726	1306866
8	4917	4922	rs62487411	rs146402763	1307300	1308215
8	4925	4926	rs7833517	rs7845478	1310614	1310638
8	4928	4929	rs78866869	rs7834734	1311486	1311604
8	4931	4933	rs6989471	rs76205249	1312469	1312727
8	4934	4936	rs77375713	rs10503165	1314155	1315886
8	4938	5278	rs10095676	rs73172546	1316583	1384310
8	5279	5290	rs12677849	rs13254469	1384575	1387464
8	5291	5297	rs28428957	rs10089488	1387654	1390727
8	5299	5436	rs10108209	rs11774603	1391018	1431067
8	5437	5461	rs140639938	rs4140954	1431281	1440121
8	5463	5464	rs12544819	rs7845120	1440753	1440839
8	5465	5477	rs73172573	rs4875865	1441078	1447199
8	5479	5490	rs4875866	rs7006345	1447477	1451771
8	5492	5496	rs11136402	rs11778311	1452527	1453931
8	5497	5653	rs11779081	rs3812479	1453941	1495947
8	5654	5667	rs3812478	rs6996621	1495981	1496731
8	5668	5669	rs2906568	rs2906569	1496767	1496788
8	5671	5673	rs4875873	rs3793411	1501454	1502437
8	5674	5687	rs2906571	rs2956896	1502850	1505290
8	5689	5742	rs2956897	rs1971654	1506984	1519269
8	5743	5748	rs1971655	rs12546852	1519472	1521904
8	5751	5759	rs7004265	rs2040984	1523903	1526902
8	5760	5800	rs6558482	rs10094463	1527334	1534503
8	5801	6176	rs145558765	rs2235114	1534842	1625104
8	6177	6195	rs4876121	rs62483128	1625124	1630141
8	6200	6242	rs4375030	rs4876123	1632462	1649132
8	6244	6254	rs17749622	rs2957054	1649750	1653690
8	6255	6257	rs2972174	rs2972172	1654818	1654921
8	6258	6259	rs73672940	rs116950932	1655009	1655023
8	6260	6388	rs77867861	rs2972178	1655208	1687897
8	6393	6394	rs4876132	rs2977197	1690346	1690475
8	6396	6614	rs34376113	rs56249647	1691486	1759446
8	6619	6620	rs375416283	rs369223195	1760952	1760953
8	6621	7002	rs57235691	rs74346872	1761100	1818763
8	7003	7013	rs7014212	rs13277172	1819087	1821137
8	7014	7017	rs3824135	rs67137760	1821250	1821566
8	7018	7032	rs55670556	rs3735869	1821599	1822639
8	7036	7039	rs4875945	rs7842515	1823621	1824028
8	7040	7045	rs7842534	rs4875944	1824066	1824596
8	7047	7081	rs67348529	rs11779246	1825957	1835366
8	7084	7085	rs7388085	rs62477544	1835886	1835944
8	7088	7095	rs12680817	rs550605187	1836290	1836636
8	7096	7098	rs13248782	rs13252310	1836781	1836888
8	7099	7100	rs185754612	rs146739736	1836960	1836977
8	7104	7120	rs6990264	rs4592088	1839331	1843367
8	7122	7128	rs73542954	rs4474061	1845500	1846010
8	7129	7130	rs2272712	rs2272713	1846296	1846368
8	7131	7138	rs755544	rs17756731	1846545	1848107
8	7147	7220	rs3758018	rs62479176	1849530	1868083
8	7224	7255	rs11136443	rs11136444	1869868	1883178
8	7256	7385	rs3779705	rs183808360	1883712	1917473
8	7388	7421	rs1125177	rs4875935	1919047	1925801
8	7422	7583	rs7386187	rs11993723	1925843	1956709
8	7591	7610	rs4876257	rs55993189	1960200	1971052
8	7615	7832	rs79354459	rs10110668	1972125	2011915
8	7833	7837	rs10095502	rs35645898	2011942	2012467
8	7843	7854	rs6989246	rs10095815	2015119	2017786
8	7857	7860	rs11136462	rs113955326	2020003	2020303
8	7862	7863	rs574246377	rs117410760	2020376	2020377
8	7864	7919	rs2294057	rs77385556	2020751	2033653
8	7928	7929	rs560012359	rs573540993	2033927	2033928
8	7933	7934	rs11784329	rs62478381	2034457	2034468
8	7935	7975	rs10102743	rs3779847	2034677	2043187
8	7977	8011	rs79549508	rs3779839	2043982	2048518
8	8013	8015	rs968381	rs11994443	2048831	2049181
8	8017	8092	rs12547910	rs3779836	2049318	2059582
8	8096	8100	rs1866715	rs35838459	2060312	2060849
8	8101	8785	rs35528480	rs12334624	2060916	2138843
8	8786	8813	rs4876210	rs1020159	2138937	2143006
8	8814	8816	rs118031928	rs74545079	2143304	2143426
8	8822	8832	rs10503172	rs317225	2144529	2146556
8	8833	8844	rs1866723	rs587674983	2146635	2148407
8	8847	8850	rs2618846	rs118046739	2148431	2148604
8	8853	8854	rs1371767	rs59359653	2149435	2149436
8	8855	8856	rs717920	rs2618843	2149448	2149705
8	8858	8859	rs2581592	rs73559857	2150224	2150898
8	8860	8869	rs73657797	rs113963373	2151026	2152884
8	8870	8872	rs28469575	rs11785898	2153098	2153967
8	8873	8900	rs7009069	rs71519812	2154724	2161088
8	8901	8908	rs4876202	rs34937708	2162187	2162989
8	8909	8910	rs10503174	rs17064922	2163403	2164005
8	8911	8921	rs118072591	rs7828819	2164489	2166253
8	8922	8923	rs10110091	rs10110313	2167378	2167540
8	8925	8932	rs185914953	rs899412	2170191	2172167
8	8934	8935	rs1109210	rs1109209	2172368	2172374
8	8938	8965	rs10113624	rs4876198	2173325	2177234
8	8966	8967	rs4875908	rs4876197	2177418	2177503
8	8970	8987	rs11993853	rs5020586	2178142	2182232
8	8988	8995	rs71519815	rs78836401	2182452	2183892
8	8996	8998	rs28485461	rs2405105	2183918	2184307
8	8999	9000	rs117781314	rs4876196	2184636	2185141
8	9004	9007	rs28533813	rs28710102	2191165	2191200
8	9008	9009	rs11136481	rs371588376	2191755	2191931
8	9016	9022	rs555702389	rs552186789	2195758	2196689
8	9028	9034	rs11136489	rs7840836	2200022	2203647
8	9037	9042	rs1379424	rs2607688	2205851	2206185
8	9043	9048	rs4876189	rs6558624	2206581	2209534
8	9049	9057	rs75037003	rs2018168	2210068	2210962
8	9058	9059	rs7006956	rs7005761	2211637	2211638
8	9060	9061	rs2618890	rs2607711	2211760	2212083
8	9062	9063	rs11136497	rs2607710	2212201	2212246
8	9065	9066	rs2607706	rs1962981	2213985	2214455
8	9067	9068	rs1962982	rs28418981	2214568	2215367
8	9071	9073	rs77459403	rs2605027	2215976	2216308
8	9081	9082	rs1037705	rs551327694	2219915	2221176
8	9083	9084	rs58620858	rs4875905	2221207	2221208
8	9087	9088	rs1455646	rs2605032	2222129	2222685
8	9090	9101	rs897443	rs7844919	2223172	2226153
8	9102	9104	rs899405	rs899406	2226485	2226616
8	9105	9110	rs2013175	rs1824202	2226637	2227552
8	9112	9114	rs76787787	rs62502696	2227875	2227878
8	9116	9117	rs4875899	rs1840927	2228101	2228105
8	9119	9121	rs78200286	rs78733742	2228362	2228364
8	9122	9126	rs2927960	rs61602506	2228382	2228832
8	9127	9128	rs2618874	rs178417	2228955	2229227
8	9129	9134	rs1677786	rs1379426	2229534	2230338
8	9135	9137	rs79736629	rs62502701	2230404	2230407
8	9140	9142	rs77384786	rs62502702	2231086	2231089
8	9143	9155	rs12549637	rs79712786	2231413	2234991
8	9157	9165	rs373322297	rs7829820	2235290	2237838
8	9166	9167	rs2618865	rs2618864	2238148	2238265
8	9168	9169	rs1869747	rs1869748	2238467	2238470
8	9170	9171	rs1869749	rs528243320	2238659	2238687
8	9173	9174	rs4876174	rs2618863	2239005	2239128
8	9175	9178	rs316481	rs57176447	2239683	2239893
8	9180	9186	rs62502742	rs47728	2240768	2241590
8	9189	9191	rs7824163	rs1975774	2242587	2242867
8	9193	9194	rs316474	rs79170817	2243042	2243162
8	9195	9199	rs1563339	rs315225	2243189	2244315
8	9201	9202	rs315224	rs4876172	2245036	2245254
8	9203	9214	rs4876171	rs1159921	2245457	2246923
