chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
20	1	7	rs6078030	rs75510087	61098	68618
20	12	29	rs892665	rs139816670	75254	87362
20	30	72	rs1935386	rs1342137	87416	125121
20	75	86	rs6117403	rs16994490	126600	129063
20	87	264	rs12480202	rs6033189	129635	175387
20	267	297	rs6078349	rs6074583	177225	192069
20	298	338	rs4632421	rs12480188	193761	211959
20	341	342	rs6043212	rs6043214	212539	212541
20	344	366	rs1342842	rs4814402	213523	217281
20	367	457	rs11087148	rs1774116	217731	233623
20	458	459	rs12624793	rs6080732	234179	234360
20	461	485	rs416827	rs399083	235107	239688
20	486	488	rs399094	rs369103	239697	240706
20	489	498	rs374235	rs6112057	241234	245935
20	500	511	rs421601	rs79789294	248064	252989
20	512	519	rs6046133	rs75067283	254013	254910
20	520	611	rs11698734	rs926617	254933	269690
20	612	615	rs11087339	rs6047276	269703	270775
20	616	617	rs7263309	rs6075791	271168	272437
20	619	622	rs3827154	rs2223665	277617	278515
20	623	656	rs1057189	rs6113816	278806	287246
20	657	661	rs11697952	rs58640737	287271	287386
20	662	665	rs6113819	rs6075980	287420	288233
20	666	667	rs62191393	rs34607347	288337	288772
20	668	670	rs62191394	rs6082956	288905	288996
20	671	673	rs723477	rs4813476	289362	289785
20	676	677	rs6137829	rs6113944	290283	290297
20	680	690	rs77286483	rs6076050	291119	292418
20	693	694	rs6114190	rs6106687	295239	295312
20	695	700	rs4815225	rs6083344	295521	299032
20	701	702	rs6049343	rs62191420	299498	299587
20	709	728	rs1047506	rs6084145	308189	325102
20	730	732	rs45546337	rs6051373	328545	328959
20	733	739	rs66550923	rs60992944	329769	332302
20	740	779	rs76976400	rs1555318	332465	345617
20	781	798	rs56266078	rs62191432	346676	347820
20	799	800	rs74985057	rs6084217	347896	347908
20	807	808	rs34031242	rs74181537	348904	349054
20	810	814	rs6084224	rs4473461	349224	350158
20	815	899	rs12479643	rs2092474	350238	361192
20	904	918	rs7260693	rs6051597	362067	365494
20	920	922	rs6107242	rs1980583	365833	366680
20	927	943	rs16988431	rs73072869	369201	375106
20	947	948	rs6115830	rs4352283	377226	377547
20	949	957	rs11537607	rs6037524	377810	378971
20	960	984	rs6084326	rs6133035	380602	387815
20	987	1001	rs4815585	rs56367061	389881	396156
20	1002	1012	rs8116493	rs57454310	396978	399829
20	1014	1016	rs575457871	rs563878445	400511	400516
20	1017	1019	rs35073025	rs4635591	400872	401205
20	1021	1098	rs6051900	rs140759931	402171	443099
20	1101	1130	rs466374	rs73569022	444485	455009
20	1132	1252	rs87167	rs141166177	455835	535141
20	1254	1290	rs204670	rs204694	536536	543744
20	1292	1293	rs205891	rs204695	544914	544915
20	1298	1306	rs204698	rs6084945	545876	549364
20	1307	1309	rs6084946	rs2665783	549918	550260
20	1310	1317	rs2665782	rs8122732	550815	553269
20	1318	1321	rs282146	rs282149	555352	561125
20	1327	1352	rs1973591	rs28667694	563033	575640
20	1355	1358	rs13042966	rs6139678	577856	578907
20	1361	1364	rs6038113	rs8122839	580065	583104
20	1367	1372	rs13037757	rs13040630	587424	589633
20	1374	1376	rs183989	rs11697874	590900	591610
20	1377	1385	rs3761308	rs6139718	591694	593308
20	1386	1421	rs6053376	rs6139752	593318	602622
20	1424	1425	rs6133220	rs6139754	603620	604435
20	1426	1458	rs11698331	rs149564678	604975	612300
20	1460	1486	rs4815841	rs73078977	612651	625651
20	1487	1489	rs73078978	rs6076869	625925	626164
20	1491	1497	rs6085265	rs6053685	626975	630627
20	1498	1502	rs7268200	rs73078992	630885	631139
20	1503	1511	rs911443	rs6116961	631169	633149
20	1512	1513	rs6107703	rs13040232	633968	634022
20	1516	1518	rs12481467	rs59996052	634621	638863
20	1519	1533	rs12480949	rs4815878	638921	647736
20	1535	1558	rs77028580	rs4813787	648540	655377
20	1561	1605	rs8122688	rs1001107	656898	668361
20	1606	1608	rs1535235	rs1001108	668559	668663
20	1609	1647	rs13044967	rs13037917	669301	681951
20	1648	1652	rs1075625	rs753320	682202	683616
20	1655	1660	rs11907301	rs6085502	685714	686294
20	1662	1667	rs6139971	rs6117232	687772	689537
20	1670	1672	rs1884761	rs6054210	691433	691821
20	1674	1675	rs6085540	rs6076993	692206	692275
20	1676	1693	rs62192100	rs2422517	693180	696480
20	1695	1749	rs6117266	rs6140030	697916	708641
20	1751	1752	rs2422518	rs2422519	708970	708974
20	1753	1758	rs112465128	rs67843837	709015	709568
20	1759	1809	rs6038545	rs80054732	709689	721563
20	1811	1899	rs17562054	rs2295431	721928	740919
20	1901	1903	rs3746800	rs6054589	742217	742239
20	1906	1960	rs6054593	rs55979979	742831	751671
20	1961	1966	rs6140144	rs6117562	752132	753310
20	1967	2073	rs657499	rs597944	753468	776183
20	2075	2076	rs73071799	rs4815986	776448	776519
20	2077	2119	rs4813822	rs12481552	776628	783551
20	2120	2167	rs6077185	rs6077209	783864	796432
20	2169	2170	rs6140279	rs113363977	797371	798040
20	2171	2228	rs73602169	rs116926880	798227	815506
