chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
11	3	20	rs61869643	rs548694727	123350	142512
11	22	24	rs71279253	rs192391560	160513	162454
11	27	98	rs199764899	rs7114102	175190	200289
11	102	411	rs80110515	rs56780729	201891	268183
11	412	421	rs10902117	rs10902118	268219	270220
11	422	432	rs59428411	rs6598050	270280	272010
11	433	434	rs7937440	rs6598049	272199	272274
11	436	456	rs73396532	rs760058	273101	279214
11	458	466	rs4758626	rs75529679	279798	282482
11	469	470	rs9734280	rs78086324	284093	284094
11	477	492	rs4029217	rs10902119	285049	288115
11	494	504	rs3932433	rs11602423	289553	292798
11	507	535	rs73396558	rs2293745	294799	298758
11	539	548	rs61876235	rs11823968	299617	301301
11	551	587	rs67463956	rs535117780	302619	310334
11	588	622	rs77537847	rs11246065	312251	324170
11	623	629	rs6598043	rs74044565	324630	326384
11	631	634	rs7936606	rs7396777	327873	328652
11	635	656	rs114566316	rs75669717	329752	335308
11	660	661	rs11246074	rs9737503	336332	336744
11	662	680	rs61878861	rs12805574	337210	341934
11	684	685	rs11246086	rs11246087	343564	343575
11	692	731	rs150506346	rs7479261	344713	351765
11	732	737	rs7483248	rs10902134	351877	352101
11	738	754	rs11246112	rs79990381	352113	355957
11	755	829	rs61876261	rs80237472	356080	365097
11	834	835	rs11824914	rs11246130	365609	365636
11	838	844	rs56388104	rs7396000	365830	365918
11	849	850	rs73400518	rs10902141	367467	367818
11	852	853	rs11246132	rs73400521	368778	368930
11	857	866	rs73400523	rs35842721	370682	371961
11	867	878	rs34063493	rs114861429	372157	373542
11	880	896	rs76847575	rs11819881	373664	382912
11	897	1039	rs76385330	rs73402515	383141	425496
11	1041	1085	rs111934463	rs115280938	425794	438445
11	1086	1411	rs7481614	rs112091836	438662	537130
11	1412	1446	rs72841217	rs72841224	537236	545345
11	1449	1469	rs4400844	rs12574053	546440	548605
11	1470	1471	rs35242594	rs36089917	549051	549080
11	1474	1935	rs7942030	rs10794329	549959	648251
11	1936	2073	rs11246235	rs9667500	648304	683761
11	2074	2076	rs9734266	rs7118663	684056	684489
11	2077	2079	rs12790950	rs10794330	684697	686714
11	2081	2082	rs7121478	rs7481651	686839	687699
11	2083	2112	rs137907536	rs10902195	687830	696036
11	2114	2116	rs547609884	rs549958499	696720	696722
11	2117	2130	rs115109663	rs10902198	697335	701283
11	2132	2140	rs11246270	rs187061039	701497	701628
11	2141	2143	rs7121166	rs7121162	701645	701660
11	2144	2146	rs144824884	rs12363410	701693	701704
11	2147	2149	rs12364022	rs7108216	701715	702097
11	2150	2171	rs7479861	rs12283031	702250	709567
11	2172	2176	rs11605783	rs7396652	709680	710567
11	2179	2180	rs35626095	rs35555625	710763	710767
11	2181	2189	rs10902203	rs12422161	711149	713912
11	2191	2192	rs7928294	rs11246285	715036	715039
11	2194	2195	rs28759512	rs28852668	715198	715220
11	2197	2200	rs11246287	rs12222447	716058	716765
