chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
22	2	3	rs139918843	rs200777521	16052684	16052986
22	4	50	rs587721086	rs2212049	16053248	16085591
22	60	82	rs2261188	rs2212081	16136566	16163115
22	84	92	rs3885542	rs5992009	16168653	16194707
22	93	166	rs148779243	rs374617753	16201114	16277634
22	174	183	rs150703810	rs62224844	16286465	16290704
22	188	190	rs113944547	rs77499060	16305466	16309704
22	195	197	rs201383850	rs200339474	16320336	16320344
22	200	208	rs715491	rs557354936	16341116	16346159
22	211	217	rs150355155	rs5771604	16352391	16364923
22	230	231	rs140367	rs2845281	16373581	16375761
22	235	236	rs138132527	rs9617149	16393312	16396276
22	238	239	rs61689137	rs4911621	16399159	16399162
22	244	261	rs562382957	rs12157977	16401401	16413946
22	262	641	rs550668255	rs78778839	16414455	16696637
22	642	1038	rs28971461	rs571817466	16847963	16891489
22	1040	1066	rs28549250	rs565139096	16892613	16899374
22	1067	1068	rs201278182	rs199535792	16899626	16899636
22	1071	1072	rs150492437	rs5994089	16902391	16902425
22	1073	1334	rs5994090	rs568627498	16902612	16967698
22	1335	1346	rs131588	rs12169297	16971901	17001367
22	1348	1352	rs2890298	rs142081770	17003679	17004497
22	1353	1561	rs5992906	rs5746629	17004914	17050605
22	1563	1599	rs111578332	rs111467433	17051419	17066622
22	1603	1624	rs5747974	rs5748004	17068400	17075647
22	1627	1655	rs5993550	rs9605978	17077949	17090624
22	1656	1657	rs59001583	rs61258041	17090703	17090887
22	1663	1774	rs57882711	rs6518594	17093008	17156280
22	1779	1780	rs361973	rs361983	17169522	17169629
22	1781	1782	rs73376136	rs2845358	17169762	17169979
22	1785	1789	rs3020747	rs149332769	17177682	17178483
22	1790	1792	rs8135902	rs16981513	17178601	17178684
22	1797	1798	rs2845377	rs56355059	17187276	17187551
22	1799	1801	rs5993941	rs80097270	17187552	17187689
22	1802	1803	rs12166975	rs10084637	17188058	17189718
22	1804	1895	rs2529891	rs2381106	17192744	17239460
22	1898	1899	rs4819884	rs147486820	17246329	17248840
22	1900	1907	rs140767726	rs9606457	17250023	17252248
22	1908	1940	rs5994007	rs73384005	17252393	17274624
22	1941	2043	rs5748639	rs6518620	17276523	17312790
22	2046	2203	rs165650	rs175156	17313798	17346915
22	2206	2236	rs151219443	rs5748687	17348100	17351507
22	2237	2240	rs4006338	rs59308925	17351741	17352701
22	2242	2284	rs3875996	rs4819903	17353229	17363927
22	2285	2298	rs2041697	rs531027636	17364234	17367007
22	2301	2313	rs6518626	rs5992567	17368493	17370093
22	2318	2322	rs9605169	rs567199485	17372357	17373331
22	2323	2368	rs5994064	rs5994085	17373786	17388039
22	2372	2396	rs5746934	rs73392019	17388187	17396263
22	2397	2399	rs16981833	rs16981836	17396459	17396966
22	2400	2406	rs16981839	rs7288751	17397066	17399588
22	2407	2408	rs5992585	rs1990484	17400617	17401502
22	2410	2443	rs115997294	rs5994095	17402025	17412168
22	2444	2445	rs5748745	rs9605180	17412682	17412690
22	2447	2472	rs5748746	rs5994101	17413443	17419568
22	2473	2670	rs11089384	rs73147683	17421129	17490133
22	2673	2674	rs116444853	rs5994129	17491842	17492203
22	2676	2678	rs62237429	rs62237431	17492987	17493013
22	2682	2687	rs5994130	rs60120945	17494547	17496576
22	2688	2761	rs5748804	rs3016113	17497295	17517298
22	2763	2904	rs370433367	rs917866	17517450	17570769
22	2906	2918	rs5748863	rs13053889	17571355	17580394
22	2923	2929	rs41510848	rs2302519	17581567	17585441
22	2933	2934	rs11089412;rs542177624	rs563863782	17586610	17586611
22	2936	2998	rs41442848	rs5748872	17587435	17603823
22	2999	3035	rs56960914	rs36085894	17603862	17616041
22	3036	3072	rs4819558	rs3815480	17616217	17626236
22	3073	3158	rs114934662	rs9606636	17626449	17648346
22	3160	3161	rs9605229	rs2005572	17648968	17649496
22	3162	3163	rs2005571	rs5748926	17649549	17649774
22	3165	3300	rs13057488	rs9617965	17650931	17668818
22	3301	3303	rs8139673	rs145746160	17668850	17668855
22	3304	3338	rs11089415	rs9617968	17668983	17675045
