chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
10	1	7	rs61838556	rs35819232	60969	68533
10	13	180	rs61838967	rs113945342	71776	160972
10	183	292	rs61840588	rs3125037	167852	297633
10	293	299	rs891735	rs10508202	305514	308491
10	300	327	rs3125023	rs3125027	309526	326894
10	328	409	rs7908298	rs61836777	327780	394300
10	410	610	rs3802659	rs2066317	395235	520309
10	612	745	rs6560846	rs73576221	525358	601964
10	747	749	rs541694708	rs12255632	603690	604545
10	750	828	rs2794954	rs705488	605525	742145
10	830	831	rs10904541	rs10904542	744008	744013
10	832	834	rs816305	rs2209625	744407	747115
10	841	1161	rs117870856	rs497338	752538	804315
10	1162	1163	rs528803	rs55745761	804583	804809
10	1164	1165	rs526666	rs526729	805248	805263
10	1170	1243	rs2094234	rs4881528	806278	832089
10	1250	1265	rs12762188	rs35858541	833528	836354
10	1266	1269	rs11253447	rs17159911	836457	837229
10	1270	1271	rs1555895	rs4881531	837407	837450
10	1272	1482	rs1536337	rs10904589	838179	996035
10	1483	1486	rs10795301	rs7093910	996887	997673
10	1487	1488	rs375937779	rs7894775	998379	999539
10	1489	1490	rs2282419	rs11253532	1001215	1002411
10	1492	1493	rs61501152	rs59047996	1005297	1005299
10	1494	1633	rs71494943	rs34407608	1005381	1066710
10	1635	1658	rs3829165	rs3793778	1067665	1079372
10	1659	1835	rs3793779	rs5014941	1079579	1166687
10	1837	1851	rs6560711	rs575612419	1168563	1172219
10	1853	1854	rs7101147	rs7085880	1172249	1172271
10	1858	1874	rs4880769	rs1912334	1173641	1182447
10	1875	2029	rs34859787	rs10903401	1182768	1229868
10	2030	2044	rs876631	rs7916005	1230321	1237468
10	2046	2047	rs4880785	rs2011437	1237920	1238799
10	2048	2053	rs7081523	rs1392829	1240519	1244483
10	2054	2151	rs543744112	rs35441889	1244844	1282391
10	2152	2156	rs34071350	rs117812543	1282395	1283195
10	2157	2234	rs11599423	rs17156146	1283471	1322617
10	2235	2246	rs2805569	rs2805567	1325261	1330771
10	2248	2252	rs4880810	rs76246507	1332599	1334770
10	2253	2254	rs61832021	rs71494949	1335238	1335422
10	2258	2261	rs4880812	rs4880813	1336173	1338168
10	2264	2337	rs4880814	rs2892331	1339185	1352571
10	2338	2340	rs55651245	rs7914830	1353319	1355218
10	2343	2469	rs12765310	rs11250451	1357128	1397461
10	2471	2486	rs12770677	rs11250459	1400255	1404294
10	2487	2489	rs11250460	rs34750838	1404314	1404625
10	2490	2666	rs56247784	rs6560731	1404983	1455096
10	2667	2668	rs2255513	rs10903444	1455444	1455474
10	2671	2696	rs1806446	rs9787568	1455810	1462457
10	2699	2863	rs2805543	rs11250531	1464892	1501824
10	2864	2888	rs12413615	rs11250535	1501920	1504987
10	2890	2891	rs2676192	rs10903459	1505474	1505491
10	2893	2894	rs17156353	rs12572582	1505573	1505700
10	2897	2965	rs201199119	rs11817021	1506308	1517086
10	2967	2969	rs2813410	rs2676753	1517191	1517243
10	2970	2983	rs2820642	rs76302547	1518029	1522599
10	2984	2985	rs2676749	rs139382767	1522786	1523192
10	2988	2989	rs150972414	rs140836360	1523849	1523850
10	2994	2995	rs2138688	rs2138689	1524465	1524509
10	2996	3003	rs2138690	rs12767295	1524715	1527268
10	3005	3124	rs71500115	rs7919958	1530420	1567301
10	3125	3251	rs2676776	rs1878414	1570086	1594713
10	3254	3320	rs4622181	rs201223787	1595327	1608273
10	3325	3332	rs17156488	rs111902655	1612272	1614251
10	3334	3363	rs2676783	rs6560741	1615622	1620373
10	3365	3366	rs55714467	rs2676720	1620746	1620873
10	3368	3369	rs12256299	rs4880876	1621328	1621412
10	3370	3434	rs11250640	rs2813392	1621680	1628905
10	3438	3455	rs72764992	rs34594742	1629992	1633350
10	3457	3509	rs4880884	rs11250661	1633854	1647948
10	3511	3517	rs10794768	rs74108952	1648439	1648583
10	3518	3626	rs2892396	rs11250681	1649083	1670999
10	3627	3631	rs11250682	rs1909440	1671025	1674132
10	3633	3797	rs7073815	rs4345891	1675047	1714379
10	3801	3803	rs371303326	rs10219144	1714883	1715867
10	3806	3807	rs7076664	rs7077866	1718040	1718820
10	3808	3838	rs12763765	rs7915178	1719723	1734473
10	3840	3866	rs4880534	rs10430754	1735543	1745631
10	3870	3925	rs1909434	rs7907903	1747614	1765025
10	3930	3931	rs12573210	rs12570576	1769893	1770039
10	3932	3949	rs4880916	rs3750683	1771798	1779498
10	3950	3981	rs4344414	rs5019373	1780473	1806909
10	3982	4014	rs12241306	rs78541166	1807588	1822101
10	4015	4016	rs7089744	rs2500605	1826333	1826585
10	4017	4116	rs17156918	rs76673637	1828668	1870075
10	4119	4122	rs7910774	rs6560772	1871976	1872726
10	4123	4145	rs73596643	rs77728480	1873595	1883406
10	4147	4148	rs116947316	rs4543905	1884208	1884385
10	4149	4307	rs7094780	rs11250864	1885349	1912520
10	4309	4310	rs12360520	rs4635012	1912835	1912883
10	4311	4316	rs4880540	rs10903582	1913123	1913345
10	4317	4557	rs11250865	rs10903599	1913841	1975142
10	4558	4603	rs11250930	rs11250952	1975189	1990287
10	4604	4611	rs77072706	rs11250955	1990361	1994789
10	4613	4668	rs12415378	rs7092673	1995891	2006219
10	4669	4696	rs10794807	rs10903613	2006766	2022433
10	4697	4699	rs11250973	rs10903615	2022700	2022894
10	4700	4782	rs10736945	rs12774737	2023076	2056818
10	4783	4789	rs12260734	rs72776216	2057048	2057812
10	4790	4957	rs11250992	rs4880965	2057844	2082357
10	4959	4960	rs10903638	rs10903639	2082769	2082974
10	4961	5060	rs10903640	rs11251022	2083067	2094431
10	5063	5149	rs945255	rs77516680	2095116	2105315
10	5150	5152	rs142184538	rs117871362	2105581	2105641
10	5154	5160	rs7897819	rs12251666	2106418	2106838
10	5164	5178	rs76168014	rs7895097	2108110	2111030
10	5181	5256	rs78447047	rs7080962	2112473	2134769
10	5257	5263	rs11594194	rs7086035	2135126	2135924
10	5264	5329	rs11251056	rs7903764	2136063	2155503
10	5330	5467	rs11251063	rs7088792	2156588	2185839
10	5472	5501	rs17238839	rs7074107	2186900	2189971
10	5502	5539	rs7070770	rs7068946	2190026	2202095
10	5540	5549	rs12415704	rs7918782	2202165	2204321
10	5551	5569	rs7904106	rs76857185	2204714	2208903
10	5571	5580	rs12356344	rs58512728	2210124	2212767
10	5583	5584	rs12414150	rs12414152	2213299	2213300
10	5587	5591	rs76459385	rs10444197	2214694	2215931
10	5592	5621	rs12761870	rs4304688	2217847	2226127
10	5622	5657	rs7923239	rs12359009	2226705	2247252
10	5658	5661	rs1930658	rs7072695	2247438	2249191
10	5662	5703	rs11251090	rs10903700	2249691	2265952
10	5712	6087	rs11251104	rs7477907	2268160	2352362
10	6089	6182	rs7070938	rs6560812	2354209	2373105
