chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
3	2	401	rs141398405	rs6442155	60363	172353
3	402	425	rs7639674	rs2138517	172520	179002
3	426	581	rs74671141	rs59124677	179063	228644
3	582	585	rs56169236	rs9856909	228710	228786
3	586	598	rs9857012	rs68172753	228802	233889
3	601	626	rs17044266	rs13074215	234877	239798
3	628	1043	rs12492566	rs332481	240228	339058
3	1044	1057	rs3899107	rs331879	339202	342377
3	1059	1172	rs13093895	rs7372245	343022	378904
3	1174	1176	rs11923228	rs7374410	378999	379123
3	1178	1179	rs9871714	rs150753427	379533	379541
3	1183	1184	rs2060309	rs2060310	379908	380003
3	1186	1246	rs17527233	rs3773385	380572	408687
3	1247	1275	rs12637802	rs1391884	409221	418655
3	1279	1303	rs2196039	rs76785305	422639	457809
3	1305	1306	rs5845973;rs2060306	rs9878298	461720	461969
3	1308	1362	rs7627995	rs62227342	464068	494657
3	1363	1367	rs6775513	rs714435	497102	502432
3	1369	1492	rs12635677	rs77628669	505489	577939
3	1493	1562	rs4685874	rs2729062	579178	626960
3	1565	1604	rs5019967	rs3086553	628255	660899
3	1607	1663	rs9864501	rs62238241	662427	682433
3	1664	1694	rs13325607	rs2729146	683545	704649
3	1696	1697	rs2729147	rs2627977	705017	705294
3	1698	1750	rs1108257	rs1872300	706532	732114
3	1752	1836	rs2729164	rs35728698	732750	767922
3	1837	1847	rs2729191	rs13323303	768867	778465
3	1848	2339	rs72995037	rs73816131	778701	922248
3	2341	2344	rs62230778	rs1523890	924463	926471
3	2347	2348	rs4684601	rs4686279	928867	928871
3	2349	2413	rs1403904	rs13097972	929259	953510
3	2414	2417	rs11719955	rs1523915	955990	960028
3	2420	2477	rs1357617	rs10510202	961782	991967
3	2479	2481	rs75751581	rs4577456	994018	994510
3	2482	2483	rs4303857	rs12629825	994754	995334
3	2486	2487	rs11131168	rs73000473	998513	999553
3	2488	2657	rs10510203	rs4302371	1000944	1059017
3	2659	2735	rs4488818	rs62229337	1059162	1090533
3	2736	2739	rs1504056	rs4684670	1090541	1091110
