chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
9	1	42	rs56377469	rs61670023	10469	50197
9	44	95	rs9408584	rs371473192	53609	93310
9	96	353	rs145650527	rs9406751	93432	194968
9	355	357	rs9407923	rs9407924	196032	196047
9	358	360	rs111399479	rs2785470	196224	196341
9	361	377	rs2992872	rs643058	196815	202399
9	378	718	rs641817	rs9792501	202645	271467
9	721	724	rs532701	rs540909	272270	273160
9	725	730	rs2274526	rs10757607	273233	274324
9	731	734	rs13287938	rs34127158	274433	274671
9	735	736	rs523812	rs523830	275043	275049
9	739	740	rs12343375	rs2094459	275542	275567
9	743	763	rs200977273	rs34859571	275897	280269
9	767	775	rs637666	rs13291664	281102	282738
9	777	778	rs593395	rs6475996	284116	284161
9	779	781	rs581630	rs478152	284415	284742
9	783	831	rs529208	rs2296820	286593	304428
9	833	836	rs13292474	rs13288618	304769	304957
9	838	839	rs1969948	rs1969949	305409	305428
9	841	843	rs10122789	rs10121619	305438	305536
9	844	859	rs1969952	rs4741775	305565	307266
9	860	861	rs34559001	rs7862033	308380	308863
9	862	866	rs7024777	rs10969557	310179	310970
9	871	872	rs2039045	rs10969640	312124	313565
9	875	901	rs13290723	rs6476252	314464	319516
9	902	907	rs10970043	rs4740710	319932	322760
9	908	949	rs34755173	rs7865508	324752	332639
9	955	956	rs1999011	rs10813804	333712	333819
9	957	960	rs10813812	rs12335694	334016	334708
9	961	966	rs7854020	rs1410215	335256	337045
9	967	974	rs10758163	rs73639058	337606	341089
9	975	984	rs10971423	rs7032705	341269	343861
9	985	988	rs4741821	rs4741823	343981	344229
9	989	992	rs13294454	rs13295023	344535	344891
9	994	1049	rs7046413	rs943625	345184	354334
9	1050	1058	rs1887527	rs4741827	354664	355718
9	1059	1110	rs4741828	rs80081340	355793	368938
9	1111	1112	rs200656702	rs201292752	369172	369173
9	1114	1222	rs12156499	rs67826312	370199	398865
9	1225	1227	rs12348689	rs62531865	399997	400006
9	1229	1230	rs368569959	rs372825837	400974	400975
9	1231	1233	rs75253141	rs35219384	401010	401097
9	1234	1279	rs4740739	rs7027996	401207	417990
9	1280	1286	rs10814836	rs6476806	418003	419399
9	1288	1303	rs2297079	rs10733505	421032	425228
