chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
7	3	99	rs111352767	rs11185553	31439	58665
7	100	115	rs75582885	rs12670102	58901	60392
7	116	456	rs9642259	rs531239555	60654	117678
7	457	486	rs13240364	rs62428582	117941	121755
7	487	548	rs75402719	rs11762789	121794	134447
7	549	554	rs76177636	rs9791744	135873	137957
7	556	752	rs75792312	rs75318952	140077	183584
7	754	755	rs12718122	rs60520181	184063	184712
7	757	795	rs11764044	rs4916970	185470	194947
7	796	876	rs4916971	rs28442235	196780	212848
7	878	976	rs28759272	rs59935976	212892	231225
7	977	984	rs60281906	rs28972768	231307	232411
7	985	1045	rs141458076	rs141150694	282552	292554
7	1047	1049	rs36131999	rs149966961	293575	293730
7	1050	1161	rs138746727	rs36186015	294740	311157
7	1162	1337	rs36176611	rs36160922	311782	337693
7	1338	1344	rs141609741	rs138311258	337936	338874
7	1345	1356	rs149479933	rs144505259	340011	341705
7	1358	1400	rs138152383	rs3898020	341962	348553
7	1401	1407	rs141229889	rs36192627	348960	349414
7	1411	1420	rs368299725	rs36174024	350386	350813
7	1421	1464	rs144887529	rs36189474	351014	371680
7	1465	1469	rs36176035	rs36194425	373902	376064
7	1473	1479	rs145673140	rs36162238	380207	383383
7	1480	1481	rs148831627	rs141872686	383957	384312
7	1484	1485	rs139835390	rs143926303	385206	385269
7	1486	1487	rs140801345	rs180904219	385345	385556
7	1488	1490	rs375391777	rs142955378	385567	385613
7	1491	1526	rs138012687	rs36148766	386533	394876
7	1529	1530	rs554560355	rs376954817	395949	395952
7	1531	1533	rs577402332	rs553416424	395985	395991
7	1534	1535	rs376839011	rs540991996	395997	396000
7	1536	1538	rs138400502	rs36161783	396575	397059
7	1539	1540	rs369237540	rs372589446	397171	397175
7	1541	1561	rs367768410	rs143741320	397192	400407
7	1562	1628	rs36183358	rs138781183	400450	413637
7	1630	1631	rs147296146	rs141051872	414433	414437
7	1633	1674	rs36194828	rs36190658	414915	424060
7	1678	1680	rs144895330	rs147475391	425214	425678
7	1682	1683	rs144041362	rs150663249	427077	427078
7	1685	1686	rs74210265	rs36146914	428735	428856
7	1688	1743	rs145822934	rs36165304	429716	448960
7	1744	1753	rs139340558	rs149957936	449383	453402
7	1755	1902	rs138416124	rs138510020	453785	488790
7	1907	1909	rs3924489	rs553208183	491088	491245
7	1910	1916	rs555771228	rs36151736	491316	492762
7	1918	1960	rs36127020	rs142532806	494118	503300
7	1961	1968	rs74199570	rs36196407	505291	509071
7	1973	2129	rs73669606	rs79911730	511674	555200
7	2134	2155	rs62433351	rs9770807	558383	564919
7	2158	2159	rs75148851	rs9286359	565644	565654
7	2161	2180	rs28612318	rs28693984	566144	570721
7	2181	2185	rs113862899	rs529798706	570829	571201
7	2187	2210	rs62431366	rs151224561	571864	575080
7	2215	2379	rs62431389	rs9691110	577413	609916
7	2381	2403	rs71536292	rs13234837	610834	615892
7	2405	2408	rs146749508	rs112104593	617030	617126
7	2410	2650	rs9330376	rs73046085	617504	698274
7	2651	2660	rs73046086	rs570079525	698956	702080
7	2661	2674	rs78497716	rs7809325	702827	704573
7	2679	3163	rs7786484	rs6971924	705394	850806
7	3164	3473	rs12699699	rs117742034	850837	938924
7	3477	3484	rs57738878	rs11765973	939585	940724
7	3485	3491	rs117590761	rs10269327	941198	943034
7	3493	3495	rs10282526	rs75483129	943711	944191
7	3499	3500	rs573157318	rs143246532	944993	945384
7	3502	3503	rs62651776	rs199784580	946003	946005
7	3504	3508	rs186223028	rs4722409	946328	947236
7	3509	3567	rs140842047	rs12669946	948776	961887
7	3568	3569	rs184409233	rs188787349	961934	961938
7	3570	3578	rs3808342	rs10249548	962213	962933
7	3579	3580	rs7805348	rs11768282	963399	963427
7	3581	3582	rs74829144	rs13230191	963539	964180
7	3583	3585	rs13221524	rs13231160	964207	964394
7	3586	3591	rs75418879	rs3757855	964697	965642
7	3592	3593	rs3757854	rs28708384	965643	965996
7	3594	3595	rs62430832	rs3824074	966413	966926
7	3598	3604	rs57403078	rs13438361	968469	969456
7	3606	3609	rs74198064	rs78582080	969963	970041
7	3610	3630	rs76305027	rs34052476	970666	976021
7	3634	3649	rs35585784	rs4722829	977616	984000
7	3650	3656	rs11974640	rs113540766	984322	986276
7	3657	3658	rs62433089	rs62433090	986931	986958
7	3659	4532	rs62433091	rs80309933	987356	1219650
7	4538	4582	rs10951969	rs149860755	1221528	1235687
7	4584	4585	rs566775106	rs61455479	1236644	1237170
7	4586	4590	rs3927285	rs12534850	1238416	1238873
7	4591	4600	rs60921345	rs13226506	1239964	1246683
7	4601	4721	rs550002343	rs1079443	1248307	1300708
7	4723	4726	rs56116801	rs35435066	1301521	1301746
7	4728	4729	rs28685713	rs10951989	1302653	1302751
7	4730	4755	rs1949783	rs3750158	1303439	1309632
7	4757	4761	rs1079593	rs12702535	1310030	1311474
7	4764	4767	rs13235386	rs74520363	1311666	1311690
7	4771	4772	rs540860914	rs560746629	1312198	1312201
