chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
22	3	38	rs4965031	rs2843266	16052080	16067719
22	43	46	rs1811029	rs10854494	16069771	16070078
22	47	49	rs2096601	rs374896667	16070517	16072192
22	50	51	rs3016033	rs9617549	16072581	16074105
22	54	55	rs80167289	rs368672393	16091784	16092069
22	60	84	rs3884781	rs2212081	16119303	16163115
22	85	88	rs2096609	rs2212088	16168542	16168874
22	92	97	rs5992009	rs5746306	16194707	16208885
22	98	99	rs6518384	rs6518385	16211244	16211246
22	102	159	rs9604684	rs2212148	16212732	16281148
22	166	177	rs199952431	rs12628102	16287339	16305499
22	183	185	rs201383850	rs200339474	16320336	16320344
22	187	216	rs715491	rs2154872	16341116	16388301
22	217	223	rs6010323	rs201542286	16393311	16400397
22	224	230	rs139004640	rs10154354	16402296	16409671
22	234	494	rs200050678	rs78778839	16414678	16696637
22	495	688	rs28971461	rs139069276	16847963	16866502
22	692	700	rs394245	rs131517	16867414	16867958
22	701	702	rs131518	rs131519	16868142	16868143
22	705	906	rs138559161	rs4010540	16868784	16898935
22	907	908	rs7285448	rs7285622	16899004	16899123
22	909	910	rs201278182	rs199535792	16899626	16899636
22	911	917	rs4010546	rs3876002	16899663	16901048
22	919	927	rs79149689	rs5994092	16901849	16903536
22	928	965	rs5748742	rs12162737	16903921	16916698
22	968	1104	rs2027653	rs113031487	16918335	16960799
22	1105	1106	rs62226953	rs62226954	16961980	16962044
22	1109	1110	rs201632706	rs199909160	16964028	16964030
22	1113	1115	rs572534874	rs568627498	16965224	16967698
22	1116	1117	rs131588	rs131591	16971901	16972435
22	1118	1119	rs576569960	rs537561555	16976051	16976054
22	1122	1123	rs5747398	rs12166349	17000636	17000828
22	1124	1129	rs201504852	rs12168859	17000863	17003412
22	1130	1131	rs2890298	rs9618165	17003679	17003695
22	1132	1318	rs146134165	rs9604905	17003990	17050777
22	1319	1367	rs5747915	rs112277366	17050796	17066768
22	1369	1386	rs5747969	rs12484578	17067856	17076273
22	1388	1417	rs71326263	rs11703064	17076878	17092185
22	1420	1604	rs11089268	rs2845372	17093416	17178332
22	1605	1615	rs2529886	rs2215076	17178479	17195867
22	1616	1701	rs17432784	rs13055097	17196300	17240396
22	1703	1729	rs112698740	rs5748623	17241866	17265124
22	1730	1731	rs11704378	rs7286066	17268152	17270265
22	1732	1738	rs738048	rs5992548	17271155	17271842
22	1740	1741	rs7290590	rs5748639	17276108	17276523
22	1742	1965	rs62227211	rs62230384	17276851	17346884
22	1966	2007	rs175156	rs9606501	17346915	17362912
22	2008	2016	rs4378898	rs4819903	17363365	17363927
22	2017	2030	rs2041697	rs5994059	17364234	17366990
22	2032	2043	rs6518626	rs5748709	17368493	17370919
22	2045	2046	rs5748710	rs117743589	17372059	17372255
22	2048	2049	rs9605169	rs5748711	17372357	17372364
22	2050	2051	rs5748712	rs5748713	17372409	17372602
22	2054	2127	rs5992572	rs2241030	17373997	17395974
22	2130	2177	rs7292504	rs9605179	17396465	17412216
22	2178	2179	rs5748745	rs9605180	17412682	17412690
22	2182	2352	rs5748747	rs56258497	17413595	17489281
22	2355	2357	rs11913227	rs73147683	17489890	17490133
22	2359	2369	rs10439907	rs5746962	17491584	17493520
22	2370	2378	rs4141523	rs7286144	17493708	17495757
22	2379	2605	rs3957528	rs917867	17496339	17570785
22	2606	2617	rs5748863	rs13053889	17571355	17580394
22	2620	2677	rs2241044	rs738033	17581838	17599844
22	2678	2784	rs9605220	rs5994183	17600148	17636385
22	2786	2810	rs5748916	rs5748925	17637878	17648486
