chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
15	1	342	rs113772187	rs56694298	20000538	20148252
15	344	484	rs12050763	rs2199325	20148695	20263028
15	487	488	rs4288959	rs4357906	20263819	20265481
15	490	491	rs199960021	rs201092731	20275756	20275757
15	499	500	rs578030041	rs376848849	20311221	20311222
15	503	504	rs200097763	rs201218776	20327679	20327680
15	506	507	rs562049825	rs573931406	20332496	20332498
15	509	513	rs147827284	rs62009673	20344047	20358726
15	515	519	rs534404199	rs116937414	20366265	20391947
15	538	539	rs6599863	rs6599864	20424864	20424866
15	546	547	rs7179292	rs75052905	20438319	20439556
15	550	557	rs11857519	rs8034384	20439956	20442687
15	558	566	rs6599879	rs8024950	20442766	20448056
15	571	572	rs4931814	rs6599887	20451722	20451725
15	579	580	rs2601517	rs7167896	20453896	20453900
15	584	588	rs2954579	rs11854770	20456740	20457157
15	597	598	rs8025674	rs10152772	20463548	20463549
15	600	601	rs11852797	rs11852798	20465720	20465721
15	602	605	rs7168907	rs4983828	20467498	20469391
15	606	614	rs7402262	rs6599911	20470312	20471977
15	615	620	rs62007180	rs1811507	20472122	20477448
15	623	628	rs112953779	rs12439320	20478272	20479247
15	631	632	rs376672982	rs2722100	20481557	20481560
15	633	658	rs71466670	rs543306136	20483958	20494326
15	660	661	rs11248743	rs299678	20497331	20497334
15	668	669	rs1697302	rs71466682	20506614	20506615
15	671	679	rs1670096	rs1625800	20507365	20510467
15	680	682	rs10152873	rs1697313	20511634	20511672
15	689	695	rs1909799	rs7403730	20514419	20516928
15	708	750	rs74001202	rs11248760	20530804	20542232
15	752	759	rs2880568	rs904837	20544634	20550590
15	760	763	rs904835	rs55758143	20550686	20551583
15	767	985	rs547374118	rs200934108	20552235	20663293
15	990	998	rs57050697	rs72622077	20739885	20753243
15	1004	1005	rs552830598	rs574353616	20776559	20776563
15	1013	1015	rs7495803	rs6600017	20847891	20848254
15	1018	1019	rs7402389	rs3803548	20851621	20851734
15	1020	1021	rs113824117	rs111647465	20851934	20851997
15	1023	1064	rs112167943	rs78250555	20852261	20872124
15	1065	1066	rs12595302	rs6600055	20872162	20872166
15	1067	1082	rs6600056	rs6422241	20872496	20878568
15	1085	1087	rs7179477	rs7171456	20884870	20884883
15	1089	1100	rs138322418	rs149036168	20886029	20894465
15	1101	1106	rs143672365	rs375976805	20939429	20964563
15	1109	1111	rs567491836	rs75642210	21006393	21006438
15	1113	1114	rs74798183	rs75964301	21006726	21007711
15	1116	1121	rs537887200	rs368801645	21016502	21048576
15	1125	1126	rs371341538	rs372825168	21057912	21057913
15	1127	1128	rs546964009	rs565368270	21071460	21071464
15	1133	1141	rs140642000	rs114910411	21086869	21111840
15	1143	1144	rs562335897	rs529354830	21116360	21116361
15	1149	1157	rs58254976	rs116093998	21136951	21139055
15	1158	1162	rs145677473	rs77545827	21139361	21140556
15	1165	1166	rs571629438	rs114936645	21146644	21146645
15	1167	1174	rs898607	rs1841485	21147159	21156210
15	1176	1179	rs1870669	rs150639692	21156757	21160207
15	1182	1184	rs78814272	rs146820663	21167195	21168123
15	1194	1196	rs77481355	rs2664931	21193323	21194041
15	1200	1201	rs11248687	rs11248688	21199766	21199775
15	1202	1204	rs558693797	rs188153582	21200380	21202119
15	1205	1237	rs12442925	rs75589488	21205325	21224450
15	1239	1244	rs544033406	rs199684897	21234550	21241065
15	1247	1262	rs11853001	rs150186397	21246829	21260294
15	1263	1265	rs149326451	rs529374937	21272359	21275123
