chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
2	2	27	rs573105930	rs13390778	10554	11842
2	28	290	rs10172629	rs61307747	11944	100956
2	293	296	rs57057035	rs116697714	101388	102993
2	297	668	rs62116681	rs73146213	104197	195828
2	669	706	rs77758214	rs76782485	196607	206922
2	707	716	rs57376780	rs11693990	207729	211069
2	717	891	rs62114494	rs6725389	211317	308978
2	897	905	rs112881813	rs9309732	310354	314674
2	907	910	rs72774534	rs56791789	315142	316311
2	912	963	rs4241317	rs4541281	317872	338553
2	966	972	rs76495012	rs56285390	341066	341738
2	973	979	rs77770691	rs74937605	343306	344929
2	982	985	rs6548228	rs12997692	345889	347538
2	987	1139	rs13416901	rs73140679	347885	381595
2	1144	1181	rs7565970	rs148978956	384221	393658
2	1182	1189	rs75552780	rs71337662	395434	399398
2	1195	1247	rs62117021	rs4639527	400979	416815
2	1249	1318	rs75018017	rs77793798	418372	431945
2	1319	1323	rs57884057	rs11902339	433210	433940
2	1325	1420	rs79728075	rs79440277	434681	453503
2	1422	1479	rs74545031	rs57133061	454984	476531
2	1482	1521	rs13396919	rs2685218	477494	491149
2	1522	1549	rs73144489	rs869333	492810	499482
2	1551	1751	rs28496768	rs73135439	500146	560425
2	1752	1788	rs2685227	rs11681581	561099	568091
2	1789	1919	rs4314025	rs2685243	568100	595488
2	1923	1933	rs77622607	rs2683988	596760	597802
2	1939	1957	rs13016713	rs1316802	598598	602475
2	1958	1965	rs73908142	rs111067136	602824	605013
2	1966	2367	rs62650890	rs35628463	605176	653581
2	2369	2375	rs10188322	rs6728703	653848	654605
2	2380	2469	rs185052893	rs76486014	655588	678241
2	2470	2593	rs11127493	rs75771862	678386	718131
2	2594	2595	rs10460600	rs10192856	718347	718744
2	2597	2603	rs6711931	rs4387833	719889	721459
2	2604	2923	rs114824326	rs4292121	721865	776007
2	2928	2973	rs4854381	rs116242090	776525	788373
2	2980	2982	rs11682282	rs6724629	790119	790893
2	2983	3061	rs139793952	rs10427330	791446	810129
2	3064	3405	rs73911112	rs4276059	811767	855443
2	3406	3497	rs34371029	rs59010453	855457	862408
2	3498	3501	rs4854284	rs11685336	862506	862912
2	3502	3503	rs4383366	rs3935251	862921	862967
2	3504	3737	rs3935252	rs12714433	863063	903354
2	3739	3740	rs6548280	rs4241338	904030	904394
2	3742	3743	rs540688357	rs552653289	905494	905495
2	3749	3775	rs6711173	rs6726803	905967	909490
2	3781	3782	rs56141144	rs55778421	910205	910207
2	3784	4025	rs10211249	rs62105720	910839	959461
2	4026	4076	rs13414954	rs4971348	960383	968427
2	4077	4218	rs6710556	rs79244316	969866	1007061
2	4223	4328	rs543333412	rs59262404	1008639	1036643
2	4330	4338	rs113999284	rs7575149	1037263	1039752
2	4339	4341	rs113224423	rs13398652	1039814	1040667
2	4342	4346	rs6548177	rs12479068	1040868	1042527
2	4348	4372	rs4350782	rs60694756	1042707	1048836
2	4375	4399	rs4300865	rs11690548	1049867	1054228
2	4401	4406	rs79380819	rs73166572	1055058	1055984
2	4408	4411	rs6719262	rs6722237	1056237	1056465
2	4413	4444	rs13001971	rs6752365	1057948	1065861
2	4446	4539	rs12327990	rs34290267	1068035	1087941
2	4542	4556	rs10460596	rs62107372	1088564	1090451
2	4557	4558	rs9679096	rs6744601	1090478	1090551
2	4561	4569	rs112747834	rs116065489	1090708	1092388
2	4570	4575	rs9973395	rs3935927	1092884	1094806
2	4576	4580	rs58684568	rs4991938	1094826	1095368
2	4581	4613	rs12477098	rs4482521	1095502	1101080
2	4614	4621	rs12469446	rs12465970	1101127	1101709
2	4622	4623	rs374342499	rs371643375	1101763	1101815
2	4624	4625	rs71440613	rs71440614	1101868	1101883
2	4626	4632	rs112920275	rs4971380	1101916	1105153
2	4634	4713	rs78581404	rs75903269	1105620	1117151
2	4716	4721	rs6733723	rs28866610	1117377	1117640
2	4724	4749	rs28782286	rs13430002	1117958	1119629
2	4750	5146	rs112155948	rs28689776	1119635	1156377
2	5147	5166	rs28405115	rs4971367	1156473	1157588
2	5168	5171	rs28631907	rs12988033	1157705	1158213
2	5172	5173	rs115613277	rs73162005	1158214	1158301
2	5174	5190	rs75730287	rs77771908	1158572	1159372
2	5191	5542	rs116606248	rs28539795	1159439	1214652
2	5543	5556	rs7559580	rs184147825	1215081	1219037
2	5559	5562	rs182778189	rs116311147	1226774	1227512
2	5563	5978	rs28689479	rs60404666	1227630	1313729
2	5983	6098	rs56274588	rs4927639	1314828	1340981
2	6100	6106	rs75596984	rs74666850	1341888	1345273
2	6108	6110	rs12476153	rs4971478	1345333	1346063
2	6116	6117	rs531987445	rs544506312	1349757	1349871
2	6122	6124	rs72772240	rs73908863	1350048	1350083
2	6130	6131	rs11676716	rs11676718	1351387	1351416
2	6132	6311	rs9750172	rs11689728	1351502	1374196
2	6313	6327	rs9326187	rs75076664	1374963	1377494
2	6332	6536	rs73165345	rs28910001	1378318	1423817
2	6537	6540	rs28910002	rs11899801	1424296	1425105
2	6541	6545	rs28910011	rs80237443	1425594	1426329
2	6546	6550	rs2048726	rs2276702	1426346	1426621
2	6551	6599	rs2276701	rs4600709	1426787	1432087
2	6600	6601	rs78439588	rs75721873	1432453	1432466
2	6603	6615	rs949833	rs4927575	1432547	1433206
2	6617	6618	rs73183027	rs113652440	1433682	1434315
2	6620	6698	rs73183030	rs62105621	1434496	1445394
2	6699	6702	rs76007956	rs9326172	1445550	1446072
2	6703	6734	rs17091682	rs10204515	1446396	1451697
2	6735	7090	rs10197112	rs192699443	1451826	1512572
2	7091	7107	rs7597945	rs11683140	1512732	1515951
2	7109	7144	rs4927624	rs6759960	1516680	1523258
2	7146	7151	rs2048727	rs60573176	1523751	1525078
2	7153	7504	rs113801558	rs75444034	1525311	1585498
2	7506	7719	rs141041692	rs73168446	1585776	1609381
2	7722	7735	rs73168450	rs536275816	1609658	1613953
2	7738	7741	rs78175784	rs77112990	1614095	1614382
2	7742	7811	rs62114624	rs11127330	1614569	1621676
2	7814	7829	rs79768369	rs74738824	1622611	1623610
2	7831	7832	rs11674856	rs11686218	1624344	1624351
2	7840	7841	rs9712143	rs9309692	1625091	1625121
2	7843	7875	rs13391245	rs67500366	1625422	1628138
2	7877	7952	rs9711675	rs6711436	1629108	1642548
2	7953	7996	rs66753271	rs59941580	1642790	1654127
2	8000	8001	rs1000034	rs1000035	1657579	1657844
2	8002	8008	rs73178792	rs111487936	1658166	1659479
2	8010	8022	rs78023253	rs73178798	1660474	1661926
2	8027	8029	rs73910814	rs17841813	1664492	1664654
2	8032	8052	rs11675311	rs4414711	1666480	1671920
2	8053	8067	rs7588097	rs10195480	1673029	1678239
2	8072	8073	rs374248859	rs376400370	1679565	1679566
2	8076	8100	rs78886712	rs76825495	1681366	1687646
2	8104	8123	rs60745626	rs2288183	1689209	1696016
2	8127	8136	rs6755378	rs74843869	1698778	1700200
2	8137	8152	rs890054	rs6734511	1700986	1704344
2	8154	8165	rs1863136	rs181429720	1705569	1706913
2	8168	8177	rs7588729	rs60398584	1708502	1710581
2	8182	8184	rs56960380	rs55834558	1711073	1711085
2	8185	8187	rs7568747	rs7568628	1711117	1711189
2	8188	8202	rs62116633	rs11696014	1711315	1713132
2	8205	8213	rs528189593	rs10186365	1714797	1716440
2	8214	8215	rs62116636	rs11682497	1716770	1717237
2	8217	8245	rs55925004	rs148915251	1719036	1729421
2	8246	8247	rs4853762	rs62116646	1730401	1731235
2	8248	8249	rs4853842	rs12714327	1731405	1731637
2	8250	8281	rs73182725	rs78037121	1732837	1736195
2	8282	8295	rs11127322	rs12052211	1737136	1738510
2	8296	8298	rs10439523	rs6737978	1740014	1741126
2	8299	8319	rs6747543	rs4853760	1741313	1743266
2	8320	8321	rs78314518	rs116350421	1743540	1743576
2	8322	8323	rs4853837	rs13014578	1743762	1743858
2	8325	8336	rs10189495	rs10203621	1744401	1745504
2	8337	8355	rs10188708	rs6727363	1746032	1748937
2	8356	8500	rs62117583	rs76205913	1749033	1775789
2	8504	8507	rs74812952	rs2382566	1776799	1777444
2	8509	8519	rs59771193	rs79811292	1778157	1780176
2	8523	8530	rs12617500	rs11681214	1781022	1782581
2	8531	8569	rs4359691	rs55780425	1783191	1790128
2	8571	8572	rs6713889	rs6743176	1790213	1790259
2	8573	8580	rs6760792	rs6710314	1790504	1790834
2	8581	8586	rs9750869	rs6742365	1790931	1793809
2	8590	8594	rs10168959	rs114118465	1796504	1798078
2	8595	8633	rs7588942	rs10184659	1799691	1816813
2	8634	8646	rs61100778	rs4853756	1816879	1818496
2	8649	8681	rs6757166	rs55887111	1821294	1830435
2	8683	8686	rs7584630	rs10199667	1831294	1831606
2	8687	8835	rs10207803	rs73184868	1831646	1854127
2	8838	8839	rs34447675	rs62114691	1855666	1855676
2	8840	8932	rs4286314	rs3934843	1855686	1878626
2	8935	8936	rs3934845	rs4853825	1878927	1879278
2	8937	8940	rs76085018	rs13009772	1879846	1880163
2	8941	8942	rs10185669	rs4557004	1880555	1881459
2	8943	8944	rs12466100	rs77827175	1881476	1881571
2	8947	9006	rs60941325	rs1368233	1882887	1915297
2	9007	9032	rs12988893	rs7588882	1915399	1931058
2	9033	9187	rs6741568	rs78299137	1933008	1972267
2	9188	9251	rs73910763	rs73190446	1972508	1992301
2	9252	9253	rs891878	rs78547945	1992624	1992844
2	9254	9259	rs891879	rs6730629	1992939	1993620
2	9260	9261	rs149667221	rs10519501	1993764	1994059
2	9264	9265	rs60771529	rs59927606	1994509	1994516
2	9268	9272	rs10209611	rs13398110	1995286	1996663
2	9273	9274	rs11679140	rs11679107	1997644	1997663
2	9275	9277	rs13382326	rs28507253	1998275	1999128
2	9279	9280	rs112820596	rs111705431	2001225	2001673
2	9281	9336	rs11693653	rs1213579	2002630	2031036
2	9338	9348	rs111417192	rs112388416	2033208	2040535
2	9350	9351	rs7594297	rs891877	2043151	2043349
