chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
5	12	128	rs376588128	rs181579436	11882	85586
5	129	163	rs77465551	rs341271	86641	107457
5	164	181	rs62344111	rs6896946	109086	118163
5	182	206	rs341267	rs173132	118406	131374
5	207	210	rs9312771	rs10214348	131410	131603
5	211	1310	rs141902991	rs112769762	131975	402414
5	1314	1758	rs6870149	rs72702707	403577	491659
5	1759	1760	rs11746373	rs187201669	491826	492300
5	1761	1767	rs182477374	rs74614580	492347	492704
5	1768	1823	rs10475268	rs13177896	492922	501544
5	1828	1833	rs11738544	rs72702732	502594	503369
5	1834	1894	rs6420045	rs72704773	503484	520750
5	1897	1904	rs10475282	rs55726539	523995	526807
5	1905	1994	rs3915786	rs772657	526971	544441
5	1995	1996	rs116164602	rs75423387	545034	545941
5	1998	2158	rs72704791	rs12651866	547896	600169
5	2161	2224	rs3828570	rs6555383	601647	626956
5	2227	2228	rs9686882	rs77479952	628563	628606
5	2229	2230	rs78848886	rs77008063	628660	628664
5	2231	2236	rs66892994	rs1709561	628732	629553
5	2239	2240	rs6871831	rs374530796	629733	629761
5	2241	2274	rs374762079	rs13186630	632019	642259
5	2280	2353	rs3792720	rs74553517	643028	665671
5	2356	2357	rs1697964	rs1709541	666323	666776
5	2361	2363	rs60018630	rs75768646	668010	668347
5	2364	2365	rs76677870	rs116325023	668370	668488
5	2366	2367	rs11749837	rs11738955	668499	668500
5	2369	2372	rs61419136	rs3792721	668563	669272
5	2373	2374	rs382444	rs448605	669841	669855
5	2375	2495	rs418441	rs409577	670673	686682
5	2496	2497	rs11748745	rs10474799	687175	687249
5	2499	2543	rs2455357	rs11134184	688900	702898
5	2544	2687	rs1689675	rs55724150	703024	732882
5	2689	2690	rs398751	rs410668	733331	733332
5	2694	2695	rs55847119	rs73730930	734128	734136
5	2697	2698	rs554776251	rs569868746	734256	734257
5	2699	2700	rs28493957	rs369575345	734487	734502
5	2705	2706	rs78772211	rs12651759	739160	739217
5	2709	2719	rs149714758	rs6555452	741896	744005
5	2720	2723	rs6555453	rs586501	744275	745035
5	2725	2726	rs574070985	rs544326809	745095	745096
5	2727	2735	rs436541	rs4957096	745275	746870
5	2736	2739	rs62332113	rs3822824	746877	747565
5	2742	2751	rs57785304	rs3817056	748243	748820
5	2752	2758	rs11134218	rs371108197	748926	749138
5	2760	2763	rs28405818	rs2335612	749458	749754
5	2766	2772	rs3845124	rs190406958	750095	750653
5	2774	2776	rs140177192	rs184938934	750835	750908
5	2777	2786	rs55904970	rs550060002	751078	751412
5	2788	2814	rs73730934	rs192953994	751807	754999
5	2817	2818	rs367198	rs414621	756307	757282
5	2819	2871	rs1697955	rs440240	757451	767510
5	2872	2883	rs414349	rs392698	767613	770153
5	2884	2897	rs677266	rs536669981	771642	776079
5	2898	2899	rs436089	rs28516667	776418	776921
5	2900	2901	rs7735694	rs447545	777025	777133
5	2905	2906	rs17841876	rs427335	778514	778710
5	2907	3006	rs1260875	rs55772396	779016	813303
5	3008	3010	rs4957088	rs626763	813516	813545
5	3011	3012	rs28615782	rs139371505	813557	813731
5	3015	3071	rs6879268	rs116546712	814733	836540
5	3072	3074	rs12658347	rs446967	837277	837776
5	3079	3231	rs72491321	rs11740574	842941	973543
5	3232	3243	rs151044701	rs16869939	976013	981901
5	3249	3267	rs34256708	rs57275859	983406	994802
5	3269	3272	rs326048	rs326049	996172	997217
5	3273	3330	rs6881081	rs57908782	997456	1017846
5	3331	3332	rs4975528	rs6867712	1017915	1018951
5	3333	3517	rs4975580	rs3789202	1019679	1068347
5	3519	3529	rs11133612	rs74673540	1073401	1076706
5	3530	3573	rs13156064	rs13186688	1077680	1096009
5	3574	3611	rs4975593	rs4639275	1097281	1109592
5	3612	3658	rs6874041	rs4472296	1109863	1121049
5	3664	3671	rs55771233	rs62329567	1123676	1125073
5	3673	3685	rs111994366	rs11948939	1127350	1131243
5	3686	3691	rs72707255	rs56139458	1131582	1132080
5	3693	3772	rs62329574	rs35935756	1132278	1148482
5	3773	3774	rs6554623	rs4555869	1148590	1148937
5	3775	3821	rs10052991	rs12654465	1149249	1160673
5	3823	3825	rs7725160	rs11742227	1160926	1161062
5	3827	3866	rs12652930	rs7727863	1162077	1173529
5	3867	3869	rs4975536	rs10474925	1176601	1177928
5	3870	3934	rs4379244	rs62331274	1178511	1193927
5	3936	3955	rs4975611	rs7379677	1194329	1201464
5	3956	3957	rs7381010	rs13188961	1201506	1202142
5	3958	4013	rs4975607	rs6554663	1202817	1214264
5	4014	4015	rs4975631	rs4975630	1214491	1214560
5	4017	4171	rs11133684	rs4975539	1215474	1251901
5	4172	4176	rs4975618	rs370906571	1252463	1252503
5	4182	4191	rs2736122	rs2075786	1257621	1266310
5	4192	4193	rs3891054	rs4246742	1267202	1267356
5	4194	4204	rs11742908	rs113136187	1270983	1276050
5	4205	4208	rs556947195	rs56345976	1276772	1276873
