chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
22	1	33	rs62224609	rs2844853	16051249	16063369
22	34	41	rs5746303	rs200210216	16064992	16067693
22	42	45	rs2843266	rs1811976	16067719	16069141
22	46	48	rs1811028	rs1963212	16069707	16069783
22	49	54	rs587666830	rs374896667	16069784	16072192
22	56	57	rs9617549	rs142879062	16074105	16080694
22	59	60	rs80167289	rs368672393	16091784	16092069
22	64	89	rs3884781	rs4643631	16119303	16159060
22	91	574	rs2096609	rs183011531	16168542	16695882
22	575	1062	rs28971461	rs368663923	16847963	16906790
22	1065	1075	rs117327277	rs199980714	16907558	16912638
22	1076	1081	rs5992608	rs5992612	16912792	16913399
22	1084	1086	rs5748816	rs5748817	16913831	16913858
22	1087	1091	rs8140178	rs9306245	16913973	16914962
22	1094	1103	rs58119544;rs5746975	rs12162737	16915280	16916698
22	1106	1316	rs5748846	rs62226954	16917903	16962044
22	1317	1325	rs4010345	rs200849740	16962868	16964487
22	1327	1331	rs572534874	rs568627498	16965224	16967698
22	1332	1335	rs540079907	rs199880430	16968311	16971790
22	1336	1337	rs131588	rs131591	16971901	16972435
22	1340	1519	rs12166349	rs5746629	17000828	17050605
22	1523	1539	rs7511075	rs5747940	17052123	17056415
22	1540	1541	rs4819760	rs3732991	17057597	17058482
22	1543	1592	rs16980739	rs5993550	17058616	17077949
22	1593	1610	rs11703974	rs11705438	17078105	17086614
22	1611	1613	rs5746704	rs11089264	17087283	17087705
22	1615	1785	rs143581056	rs13056384	17088417	17161189
22	1787	1792	rs5993915	rs5746861	17169403	17172193
22	1793	1797	rs76478386	rs77718574	17175749	17177541
22	1799	1801	rs2529885	rs2845372	17178184	17178332
22	1802	1814	rs377033253	rs17432784	17178445	17196300
22	1815	1977	rs113274494	rs73384005	17197386	17274624
22	1979	2033	rs5748639	rs7291429	17276523	17294251
22	2034	2204	rs2041698	rs165637	17294997	17344867
22	2205	2208	rs165653	rs165731	17345122	17346602
22	2209	2226	rs62230384	rs28398828	17346884	17351242
22	2227	2247	rs5748687	rs4006275	17351507	17359984
22	2248	2271	rs2385736	rs4006277	17360076	17366811
22	2272	2276	rs5992565	rs5994059	17366940	17366990
22	2278	2286	rs6518626	rs5748709	17368493	17370919
22	2288	2291	rs5748710	rs5748711	17372059	17372364
22	2297	2360	rs5748715	rs16981824	17374789	17393239
22	2363	2406	rs2241030	rs9605179	17395974	17412216
22	2410	2538	rs5748746	rs5746961	17413443	17489546
22	2541	2543	rs10439907	rs917838	17491584	17492452
22	2544	2549	rs2192155	rs2399153	17492533	17493293
22	2550	2553	rs9606566	rs4141524	17493431	17493720
22	2554	2557	rs4819940	rs5994130	17493792	17494547
22	2558	2559	rs1966416	rs7286144	17495145	17495757
22	2561	2565	rs5748804	rs3996144	17497295	17499005
22	2567	2569	rs3996123	rs2399166	17499890	17501647
22	2570	2757	rs5746965	rs917866	17501980	17570769
22	2758	2764	rs917867	rs5994160	17570785	17574341
22	2766	2767	rs9605215	rs9606614	17579013	17579956
22	2771	2778	rs2241044	rs2302519	17581838	17585441
22	2779	2785	rs2302520	rs2241049	17585465	17587680
22	2786	2827	rs6518661	rs75243280	17587975	17601466
22	2831	2834	rs2241050	rs5746996	17603340	17603801
22	2835	2839	rs5748872	rs5746997	17603823	17605038
22	2840	2852	rs62237787	rs5748876	17605197	17608379
22	2854	2916	rs4819557	rs71312075	17609330	17620429
22	2917	2919	rs78272350	rs2286955	17620491	17622267
22	2922	2972	rs5747008	rs5994183	17623408	17636385
22	2973	2979	rs79077257	rs35285664	17637048	17638501
22	2980	3132	rs34610686	rs9617965	17639152	17668818
22	3134	3141	rs11089415	rs9606642	17668983	17669870
22	3142	3147	rs9606643	rs2286348	17669896	17671133
22	3153	3157	rs5992638	rs12157366	17676102	17676414
