chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
1	1	2	rs575272151	rs544419019	11008	11012
1	4	5	rs62635286	rs200579949	13116	13118
1	8	9	rs531646671	rs541940975	14599	14604
1	15	63	rs540662756	rs147502335	47159	135203
1	64	65	rs375595668	rs371474651	138593	158006
1	67	69	rs144169752	rs201015357	232449	251663
1	75	76	rs113633859	rs61769283	546802	546805
1	81	84	rs6594030	rs6594031	565464	565541
1	92	101	rs61769294	rs148329687	568024	568709
1	104	105	rs112660509	rs6594032	569204	569226
1	106	107	rs149524355	rs6650105	569250	569267
1	108	109	rs368347679	rs368120791	569933	570638
1	111	112	rs201942322	rs371628865	649192	662414
1	115	123	rs146067153	rs371890604	676118	707522
1	126	144	rs12028261	rs2427893	714427	748141
1	147	148	rs75909375	rs75448039	749644	749689
1	149	150	rs4399101	rs12045157	749758	749760
1	151	287	rs28544273	rs4970388	751343	813747
1	290	291	rs72888851	rs80022136	814297	814300
1	292	293	rs201597505	rs75056396	815138	815139
1	296	410	rs4475692	rs75551395	825069	865219
1	411	465	rs2880024	rs13302996	866893	901607
1	466	473	rs2879815	rs6696609	901806	903426
1	475	478	rs28687780	rs3829738	908823	909309
1	479	507	rs28548431	rs4970414	909419	919501
1	510	554	rs28896913	rs3121569	920503	936210
1	559	593	rs2799056	rs2710890	940005	958905
1	594	687	rs2710889	rs9331226	958953	992819
1	689	763	rs13303240	rs9442400	993360	1025301
1	764	893	rs4074137	rs2298217	1026707	1064979
1	895	974	rs11580120	rs61768480	1065800	1103150
1	980	1021	rs11260535	rs10907171	1107842	1118212
1	1022	1025	rs4560982	rs1320571	1119657	1120431
1	1026	1288	rs3813204	rs3818646	1121014	1191870
1	1290	1299	rs3737722	rs74046665	1209636	1215078
1	1301	1304	rs1262894	rs6603788	1217011	1218086
1	1310	1313	rs1977346	rs1570866	1225571	1225612
1	1316	1317	rs2273275	rs586965	1226221	1226348
1	1318	1333	rs1272959	rs2887285	1230419	1242983
1	1334	1337	rs61766198	rs12142199	1243896	1249187
1	1338	1530	rs35031478	rs1240718	1252309	1346703
1	1531	1555	rs1240719	rs1695855	1346905	1358442
1	1556	1567	rs1781135	rs145451682	1358571	1360157
1	1568	1569	rs2801380	rs112030392	1360393	1360515
1	1570	1643	rs138985554	rs1781149	1361130	1392451
1	1645	1650	rs1240725	rs1240733	1403428	1405414
1	1652	1696	rs188574574	rs28755011	1407372	1436059
1	1697	1812	rs9439434	rs4618908	1436109	1511315
1	1815	1816	rs9331751	rs9442407	1515097	1516270
1	1820	1916	rs9442406	rs3935032	1519701	1564194
1	1917	1918	rs61774907	rs61774908	1564712	1566177
1	1922	1998	rs28688376	rs4074197	1572939	1612111
1	2001	2017	rs4076580	rs28487995	1612809	1619541
1	2018	2022	rs9442411	rs71509487	1619767	1620086
1	2023	2026	rs3737622	rs113135511	1620860	1622285
1	2027	2597	rs368915	rs941533	1624396	1889075
1	2599	2601	rs2803284	rs2474454	1889500	1891263
1	2605	2648	rs4648739	rs28707401	1894284	1900918
1	2650	2738	rs137927575	rs4466593	1902466	1918595
1	2741	2742	rs13303020	rs13303156	1920962	1921242
1	2743	2760	rs13303195	rs57460771	1922303	1924809
1	2761	2763	rs77427382	rs74995408	1925176	1925178
1	2769	2804	rs6691182	rs72636339	1925721	1935580
1	2805	2878	rs13303219	rs13303086	1936134	1968959
1	2880	2886	rs3128313	rs4648794	1971762	1976558
1	2888	2907	rs3121825	rs3121827	1978857	1984811
1	2909	3044	rs13303289	rs12028718	1985513	2028127
1	3045	3055	rs3107136	rs7556569	2028719	2033972
1	3056	3406	rs10910029	rs12045693	2035379	2205581
1	3410	3435	rs6671815	rs2645078	2207480	2215651
1	3440	3451	rs61759158	rs1971304	2217065	2219613
1	3454	3463	rs2643884	rs903921	2220425	2222076
1	3465	3466	rs12731820	rs36043745	2222368	2222497
1	3467	3519	rs903920	rs2173049	2222560	2240006
1	3521	3549	rs61762077	rs35513983	2243121	2252759
1	3555	3600	rs2843148	rs10910052	2256245	2266807
1	3603	3604	rs12091632	rs12085675	2268570	2268580
1	3605	3609	rs28394874	rs2843145	2268650	2268791
1	3611	3613	rs2036085	rs12734736	2269899	2270009
1	3614	3626	rs2843142	rs12745300	2270098	2272890
1	3627	3631	rs2843139	rs75504095	2272903	2273576
