chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
15	1	447	rs113772187	rs146528843	20000538	20195240
15	448	450	rs185432465	rs2087543	20195246	20195252
15	454	486	rs77641049	rs2199325	20197164	20263028
15	493	494	rs199960021	rs201092731	20275756	20275757
15	502	503	rs578030041	rs376848849	20311221	20311222
15	506	507	rs200097763	rs201218776	20327679	20327680
15	509	510	rs562049825	rs573931406	20332496	20332498
15	512	515	rs147827284	rs62009673	20344047	20358726
15	516	521	rs534404199	rs116937414	20366265	20391947
15	526	535	rs3963879	rs7164881	20406189	20409965
15	542	543	rs6599863	rs6599864	20424864	20424866
15	547	569	rs6599868	rs8024950	20431590	20448056
15	573	578	rs6599885	rs6599888	20451688	20452494
15	581	596	rs4983846	rs4931923	20453700	20458517
15	603	604	rs8025674	rs10152772	20463548	20463549
15	607	608	rs11852797	rs11852798	20465720	20465721
15	609	613	rs7168907	rs4983828	20467498	20469391
15	614	617	rs7402262	rs180789535	20470312	20470744
15	618	622	rs8026768	rs6599911	20470759	20471977
15	623	630	rs62007180	rs1811507	20472122	20477448
15	631	637	rs8032513	rs12439320	20477660	20479247
15	638	795	rs6599915	rs904849	20479566	20556484
15	803	1007	rs4779438	rs117695735	20558790	20670682
15	1012	1027	rs57050697	rs201890431	20739885	20771946
15	1033	1035	rs577572586	rs28608581	20785150	20786409
15	1038	1047	rs557725190	rs547959185	20832789	20850301
15	1048	1049	rs7402389	rs3803548	20851621	20851734
15	1051	1092	rs112167943	rs78250555	20852261	20872124
15	1093	1094	rs12595302	rs6600055	20872162	20872166
15	1095	1128	rs6600056	rs111849405	20872496	20894325
15	1131	1132	rs147066741	rs138187386	20945123	20945186
15	1133	1136	rs149184754	rs375976805	20959904	20964563
15	1139	1146	rs567491836	rs62000321	21006393	21009531
15	1147	1151	rs537887200	rs368801645	21016502	21048576
15	1155	1156	rs371341538	rs372825168	21057912	21057913
15	1157	1158	rs546964009	rs565368270	21071460	21071464
15	1161	1162	rs140642000	rs143828149	21086869	21095757
15	1163	1173	rs193063271	rs367851553	21101568	21121387
15	1177	1187	rs58254976	rs146733695	21136951	21140427
15	1192	1193	rs571629438	rs114936645	21146644	21146645
15	1196	1209	rs11248682	rs114999567	21150008	21167380
15	1210	1215	rs146820663	rs62004668	21168123	21178084
15	1216	1224	rs139153169	rs28417494	21179556	21198952
15	1225	1226	rs11248687	rs11248688	21199766	21199775
15	1230	1260	rs12442925	rs75589488	21205325	21224450
15	1262	1272	rs544033406	rs2199322	21234550	21249832
15	1273	1285	rs371551493	rs150186397	21250815	21260294
15	1286	1289	rs550384962	rs140547595	21267634	21273856
15	1291	1292	rs556447043	rs578064354	21283872	21283873
15	1293	1294	rs146055222	rs148668796	21298778	21298821
15	1295	1296	rs11635006	rs11633967	21315937	21315938
15	1301	1303	rs199734093	rs75550888	21336455	21336463
15	1305	1306	rs372068337	rs376744543	21339101	21339103
15	1310	1313	rs529121171	rs572630301	21354599	21369232
15	1314	1323	rs3892230	rs74608259	21369358	21394288
15	1325	1326	rs565399592	rs532452964	21891525	21891527
15	1327	1328	rs141368410	rs140888510	21893341	21893554
15	1330	1413	rs4247065	rs1533625	21903477	21940581
15	1414	1416	rs1533626	rs1976798	21940588	21941667
15	1418	1428	rs116423737	rs116753244	21943177	21949588
15	1432	1447	rs142555954	rs150231478	21954835	21971069
15	1456	1457	rs574197239	rs559773261	22005261	22007256
15	1459	1475	rs577814098	rs4984017	22013079	22042304
15	1476	1477	rs78700617	rs542351273	22042558	22060749
15	1486	1488	rs530212013	rs567018993	22113126	22113457
15	1493	1494	rs561115686	rs554838076	22126736	22127545
15	1499	1500	rs140569468	rs150450298	22145400	22145401
15	1501	1537	rs145776300	rs146224688	22148395	22176929
15	1538	1543	rs549130019	rs539774233	22178249	22178288
15	1544	1545	rs368636053	rs560426919	22178588	22178590
15	1550	1559	rs4779259	rs4099920	22301428	22306725
15	1560	1757	rs1835201	rs3858983	22306729	22420712
15	1759	1791	rs2090137	rs1497227	22420941	22433824
15	1793	1873	rs1810249	rs151072560	22435567	22492779
15	1874	1951	rs4779324	rs4779382	22494225	22529241
15	1952	2011	rs141438359	rs7170739	22530020	22580146
15	2012	2014	rs7403004	rs117567329	22581950	22589101
15	2015	2016	rs554499203	rs147036292	22646339	22646342
15	2017	2073	rs62008213	rs200143685	22646944	22709569
15	2077	2078	rs200012028	rs373709510	22711243	22711404
15	2081	2130	rs28694052	rs56084220	22748962	22763131
15	2131	2132	rs7165745	rs7174633	22763396	22763479
15	2133	2138	rs55804205	rs6606787	22764314	22766161
15	2139	2151	rs8038579	rs142355305	22766685	22771508
15	2152	2153	rs8040534	rs34777064	22772239	22772264
15	2154	2176	rs34826488	rs8032977	22772394	22779000
15	2177	2208	rs6606789	rs8034210	22779976	22796596
15	2213	2217	rs8031642	rs62008102	22799908	22800960
15	2218	2222	rs10438506	rs72693851	22801318	22804848
15	2225	2338	rs35594610	rs74697499	22805099	22883413
15	2343	2344	rs111618799	rs113338841	22884553	22884558
15	2345	2438	rs11263672	rs2346693	22884560	22914834
15	2439	2592	rs7168839	rs2289821	22915453	22946944
15	2595	2601	rs62011567	rs12595020	22947765	22948499
15	2604	2618	rs117879789	rs2289816	22949363	22955013
15	2620	2655	rs35170427	rs6606813	22957656	22967644
15	2658	2716	rs7170637	rs75601264	22969232	22993923
15	2717	2719	rs4778456	rs7182762	22993945	22994700
15	2720	2838	rs4778455	rs919944	22994921	23037290
15	2845	2850	rs7182365	rs66467954	23039586	23041242
15	2853	2897	rs8035196	rs17137334	23042538	23059985
15	2899	3073	rs12909031	rs2570834	23061487	23106318
15	3074	3087	rs28421325	rs3816074	23106491	23115422
15	3088	3096	rs9744527	rs35698504	23116047	23120376
15	3097	3117	rs17137145	rs577927632	23122038	23131364
15	3119	3122	rs12591425	rs112523248	23132340	23133874
15	3123	3255	rs9672841	rs116062182	23134244	23180411
15	3256	3258	rs372841786	rs12050782	23180581	23182267
15	3260	3261	rs148296821	rs142911233	23184256	23184257
15	3263	3311	rs421205	rs368856600	23184837	23208261
15	3312	3364	rs149196813	rs62000602	23208654	23229452
15	3365	3383	rs55895995	rs1994760	23230383	23235901
15	3385	3393	rs7402309	rs201439158	23236972	23240557
15	3394	3395	rs12593716	rs12593717	23241176	23241186
15	3397	3471	rs202016694	rs6606853	23241815	23273584
15	3473	3475	rs200445588	rs2934063	23275815	23277654
15	3476	3477	rs536462186	rs295720	23279911	23280372
15	3478	3479	rs295722	rs295723	23281667	23281678
15	3482	3493	rs11557517	rs201354618	23282589	23292175
15	3495	3499	rs1058831	rs534075856	23300033	23323832
15	3503	3504	rs150866124	rs143550558	23385985	23385986
15	3508	3513	rs144652347	rs202199362	23404008	23434919
15	3519	3520	rs60830954	rs62001530	23478375	23487443
15	3521	3530	rs199611454	rs369167307	23496693	23500880
15	3531	3532	rs199938245	rs71262329	23512812	23514161
15	3537	3574	rs570079064	rs111332333	23602606	23616492
15	3575	3576	rs8028297	rs35005305	23618516	23619015
15	3577	3595	rs367790911	rs11637261	23623872	23642475
15	3596	3609	rs12908338	rs35929815	23645960	23661506
15	3610	3738	rs113764533	rs4778316	23664545	23722646
15	3739	3740	rs7177818	rs4778535	23722733	23722737
15	3741	3742	rs12438319	rs4778536	23722993	23723061
15	3743	3848	rs59382564	rs34160424	23723324	23752701
15	3850	3852	rs7163937	rs71401082	23753101	23753357
15	3853	3855	rs7169716	rs72701933	23753884	23754445
15	3857	3864	rs9888717	rs13329284	23755449	23760039
15	3865	3915	rs1526178	rs4778558	23760479	23782995
15	3917	3918	rs11858665	rs7496623	23783388	23783392
15	3919	3984	rs138609451	rs151072218	23783504	23819697
15	3986	4003	rs7172146	rs74005288	23823658	23841931
15	4004	4005	rs74005290	rs11633599	23842286	23842379
15	4007	4079	rs6576523	rs12911911	23844725	23873412
15	4084	4124	rs7166815	rs850809	23876237	23897908
15	4125	4130	rs4778570	rs7163440	23898001	23900905
15	4132	4203	rs850790	rs7166449	23901342	23924144
15	4204	4222	rs850802	rs699329	23924165	23929120
15	4224	4248	rs3743340	rs1524843	23932467	23950159
15	4249	4256	rs1722792	rs1524842	23951598	23954249
15	4262	4284	rs1640496	rs1622191	23956478	23973467
15	4287	4298	rs9972595	rs1717837	23974642	23978955
15	4299	4327	rs824189	rs7178198	23985102	24006262
15	4328	4401	rs6576642	rs4267267	24006370	24031053
15	4403	4422	rs2955817	rs940594	24032160	24039121
15	4425	4434	rs4778332	rs67664694	24040560	24042774
15	4435	4437	rs78474314	rs118162511	24042967	24043119
15	4442	4443	rs1722806	rs844034	24044398	24044569
15	4444	4510	rs9920426	rs7161762	24044955	24074575
15	4511	4517	rs12439299	rs1968784	24075802	24079490
15	4520	4546	rs12441905	rs1459960	24080774	24094677
15	4549	4550	rs1459959	rs1459958	24098371	24098594
15	4551	4622	rs73450519	rs2169123	24099911	24126311
15	4624	4680	rs57892102	rs2017497	24126506	24142539
15	4684	4687	rs12591922	rs2030484	24144958	24146722
15	4690	4905	rs12595699	rs112609732	24148413	24193993
15	4906	4907	rs72689811	rs1870544	24194382	24194457
15	4909	5500	rs8031436	rs7181324	24196012	24319537
15	5504	5505	rs72701329	rs12910661	24321414	24321749
15	5507	7490	rs12907492	rs1827062	24322029	24561842
15	7491	9099	rs10152727	rs34726019	24562128	24847230
15	9100	9102	rs12323991	rs8030772	24847963	24848822
15	9103	9107	rs8036130	rs7497757	24849059	24850224
15	9109	9110	rs58894268	rs11161121	24850425	24850702
15	9111	9364	rs6576354	rs34350326	24850944	24914354
15	9366	9379	rs11631911	rs1563102	24915898	24921771
15	9380	9388	rs12905237	rs79117078	24922208	24928935
15	9389	9390	rs17114595	rs4906709	24929290	24930260
15	9393	9461	rs9972355	rs57296914	24931080	24973989
15	9464	9467	rs718658	rs58669471	24976270	24978626
15	9469	9677	rs975907	rs17114727	24980273	25033584
15	9681	9686	rs12594190	rs4028683	25036455	25037506
15	9687	9774	rs71461557	rs9324123	25037857	25061795
15	9778	9975	rs78529903	rs10047997	25062312	25106750
15	9977	9978	rs12906707	rs34733988	25107222	25107290
15	9981	9982	rs8024158	rs11634588	25109328	25109384
15	9983	10024	rs11634639	rs12594769	25109421	25116942
15	10025	10026	rs12907658	rs12908856	25116994	25116996
15	10033	10065	rs12050504	rs11632028	25118733	25125445
15	10066	10136	rs12907937	rs111700206	25125581	25138694
15	10140	10161	rs11634496	rs11639066	25139203	25143069
15	10162	10174	rs12901877	rs7173262	25143677	25146004
15	10176	10185	rs8037745	rs72693691	25147305	25152455
15	10186	10242	rs71461570	rs7164889	25153191	25168148
15	10246	10247	rs57403633	rs57235579	25169287	25169409
15	10248	10260	rs11161160	rs28670521	25169444	25173439
15	10264	10270	rs2647358	rs2133126	25175206	25179325
15	10272	10438	rs7174637	rs2356294	25181813	25362564
15	10439	10440	rs2356293	rs17115274	25362840	25363181
15	10441	10463	rs1043164	rs2249378	25364551	25382741
15	10464	10507	rs11857025	rs2883788	25384432	25415565
15	10510	10514	rs2714734	rs2009259	25415759	25416057
15	10515	10673	rs2714736	rs28657713	25416714	25524044
15	10674	10989	rs17115437	rs35607099	25525210	25717086
15	10991	11010	rs75448665	rs7165850	25718175	25724366
15	11011	11012	rs28517841	rs12441186	25725506	25726075
15	11015	11077	rs4906956	rs1000040	25727355	25750941
15	11079	11094	rs2107582	rs11161185	25753469	25761725
15	11095	11096	rs6576437	rs4906965	25762006	25762226
15	11097	11108	rs35603911	rs6420960	25763028	25767566
15	11110	11180	rs74743490	rs2925242	25769046	25791089
15	11181	11182	rs9783711	rs8034010	25791913	25792261
15	11183	11184	rs7162546	rs12595417	25793409	25793489
15	11187	11196	rs11634154	rs11161190	25795823	25800081
15	11198	11205	rs225584	rs4906971	25801107	25804090
15	11206	11207	rs12438458	rs8027298	25804489	25805550
15	11208	11254	rs4906973	rs8040074	25808008	25816135
15	11256	11331	rs2526576	rs17734670	25817745	25839396
15	11332	11333	rs17555239	rs17636377	25840403	25840530
15	11335	11413	rs2930579	rs56117468	25841236	25871443
15	11414	11415	rs2628645	rs2628644	25871589	25871667
15	11417	11421	rs2930640	rs2086906	25872296	25873467
15	11422	11433	rs2101292	rs7176242	25873574	25877721
15	11437	11443	rs2925245	rs12324427	25878882	25882242
15	11444	11474	rs2925232	rs6576443	25882998	25894658
15	11475	11509	rs117109133	rs2925297	25896131	25911292
15	11511	11515	rs17555674	rs4906741	25913054	25914865
