chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
18	3	661	rs141511643	rs12150799	20683	282249
18	662	663	rs589078	rs1274104	282516	282978
18	664	697	rs111412626	rs7241259	282984	295200
18	699	797	rs669769	rs9952641	296341	318040
18	800	820	rs1139281	rs112175770	318182	324979
18	825	827	rs199873684	rs505110	330493	331506
18	828	909	rs609224	rs7235386	331546	349843
18	913	972	rs138848149	rs79784622	350797	366192
18	973	975	rs1320665	rs1274285	367725	368215
18	976	987	rs1977934	rs56322670	368446	369058
18	988	997	rs1274280	rs604164	369148	372669
18	1001	1015	rs1940440	rs4798111	374047	377746
18	1016	1329	rs11663235	rs7228508	377818	449576
18	1330	1381	rs1871652	rs2621167	449669	458662
18	1382	1492	rs17455562	rs8098978	458761	494532
18	1494	1495	rs7231000	rs7235036	495656	495685
18	1496	1506	rs72856695	rs66606812	496180	499706
18	1509	1524	rs9964194	rs7232343	502359	509207
18	1527	1536	rs12953880	rs62091365	512301	512874
18	1538	1540	rs922603	rs1811565	513861	514050
18	1541	1546	rs11659800	rs12964370	514263	514556
18	1549	1550	rs56152366	rs36031691	515605	515616
18	1551	1586	rs66567167	rs56657887	515876	522561
18	1588	1645	rs604509	rs471120	523158	545463
18	1647	1649	rs8086816	rs2925467	547204	547733
18	1651	1652	rs489037	rs489035	548668	548669
18	1654	1657	rs12968085	rs8097252	549319	549723
18	1661	1689	rs3016822	rs61539345	550772	558720
18	1693	1695	rs58562161	rs182200605	559627	559706
18	1696	1709	rs55876688	rs4798356	559707	561175
18	1710	1712	rs117203719	rs74930949	561182	563380
18	1714	1716	rs35562480	rs7230764	564071	564147
18	1717	1728	rs34677721	rs12955326	564551	566905
18	1729	1753	rs561379	rs12969481	567127	573269
18	1754	1768	rs671408	rs500379	573472	578429
18	1769	1772	rs8095032	rs8099713	578479	579338
18	1773	1779	rs116036021	rs61734344	579690	580623
18	1781	1811	rs35423929	rs576182	581201	587943
18	1812	1837	rs553009	rs9973159	588228	597950
18	1838	1870	rs545883	rs16947356	598416	608468
18	1879	1880	rs527383	rs60957388	611323	611874
18	1885	1890	rs2219281	rs530135	613020	614708
18	1893	1899	rs561802	rs578841	615394	620089
18	1901	1918	rs556232	rs485562	621808	629035
18	1920	1953	rs12604112	rs72634354	630005	633919
18	1954	1994	rs113926098	rs8086612	634423	639861
18	1996	2016	rs11663153	rs11877806	641024	648356
18	2017	2034	rs11877057	rs73943346	648465	655442
18	2038	2045	rs111791557	rs2853742	656828	657474
18	2046	2049	rs2853533	rs2847612	658064	658430
18	2050	2532	rs502396	rs62088358	659236	811724
18	2533	2550	rs111542039	rs2846786	812170	819469
18	2552	2565	rs7237153	rs7245158	820843	825906
18	2566	2571	rs7242777	rs191718880	826792	828213
18	2572	2631	rs62089261	rs114671357	828429	838929
18	2634	2656	rs4798617	rs7228601	839547	844106
18	2657	2679	rs7236768	rs12373375	844110	847307
18	2681	2684	rs7241838	rs149453839	847855	847863
18	2685	2686	rs1300201	rs35778838	847888	847889
18	2688	2709	rs11081381	rs12455114	848844	854383
18	2710	2768	rs3889776	rs117131596	854518	864309
18	2771	2784	rs2846765	rs151090214	865459	870076
18	2785	2786	rs9953527	rs9961096	870222	870481
18	2787	2788	rs2846760	rs2846761	870854	871038
18	2790	2986	rs3931629	rs2689001	871853	904164
18	2991	2993	rs2846585	rs2846586	906271	906343
18	2995	3005	rs8192595	rs8095096	907521	908811
18	3009	3015	rs2846813	rs1608447	911377	916452
18	3016	3022	rs17579719	rs11664443	917121	918393
18	3024	3068	rs11660769	rs76586703	919772	934164
18	3070	3105	rs1880083	rs72634356	935538	949263
18	3106	3111	rs12962200	rs9947898	949779	951057
18	3112	3128	rs4239336	rs8096194	951904	959308
18	3130	3135	rs1940289	rs12457607	961825	963661
18	3136	3303	rs12606581	rs810930	964425	1038277
18	3306	3334	rs699518	rs6505550	1039426	1047328
18	3335	3337	rs34860247	rs5822598	1047337	1049093
18	3338	3353	rs8092721	rs789030	1050226	1053494
18	3355	3357	rs9954697	rs9946885	1054111	1055229
18	3359	3397	rs789033	rs12709517	1055448	1074605
18	3401	3402	rs9951596	rs34761619	1078002	1078043
18	3404	3440	rs884906	rs72859388	1078451	1089425
18	3441	3452	rs12454241	rs304397	1090101	1096439
18	3454	3461	rs28689552	rs305476	1097682	1098259
18	3464	3480	rs184244	rs304405	1099157	1102486
18	3481	3482	rs4796908	rs4796909	1102633	1102653
18	3483	3484	rs160050	rs304407	1103481	1104007
18	3485	3488	rs304408	rs59912715	1105249	1108746
18	3489	3612	rs77446441	rs1546108	1111628	1183940
18	3614	3627	rs1573315	rs28678855	1185291	1197836
18	3632	4001	rs35706260	rs2344684	1200502	1435271
18	4004	4198	rs76708154	rs62079897	1436642	1473943
18	4199	4203	rs35283888	rs72867532	1474179	1476318
18	4205	4290	rs113912537	rs1941660	1477846	1506324
18	4293	4476	rs12104030	rs11080868	1507854	1574369
18	4480	4481	rs9951835	rs9959788	1575201	1575206
18	4484	5194	rs976432	rs12454538	1575906	1774938
18	5195	5197	rs1371264	rs2580135	1775084	1775283
18	5198	5199	rs9807541	rs2083318	1775689	1775720
18	5202	5238	rs9953057	rs1866514	1776293	1792127
18	5239	5240	rs199656482	rs7229761	1792596	1792598
18	5241	5297	rs62079368	rs76504370	1793106	1808888
18	5302	5397	rs2712746	rs1439434	1811417	1831124
18	5398	5412	rs1439433	rs1036627	1831299	1836757
18	5414	5422	rs1371274	rs60764613	1837007	1839911
18	5423	5600	rs7238896	rs28608619	1840658	1914051
18	5601	5602	rs313039	rs1858201	1915036	1915667
18	5603	5604	rs35201005	rs34397772	1915924	1916041
18	5605	5609	rs11873837	rs149857275	1916186	1916310
18	5612	5660	rs62079402	rs9963566	1917039	1925592
18	5664	5669	rs34793698	rs1605931	1926620	1929750
18	5670	5673	rs1605932	rs35093221	1929915	1930969
18	5674	5713	rs6505966	rs1858199	1931066	1941843
18	5716	5731	rs9962455	rs7230503	1943846	1946067
18	5733	6232	rs73375824	rs59781101	1946437	2035465
18	6236	6237	rs10468721	rs7226986	2036963	2037302
