chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
6	1	2	rs561313667	rs530120680	63979	63980
6	3	17	rs141507289	rs115357777	147596	169141
6	19	23	rs17132995	rs75144353	177050	180959
6	27	32	rs9392298	rs1418708	203878	205610
6	33	44	rs1418707	rs9502959	205800	206599
6	46	47	rs17806289	rs11242709	208822	209159
6	48	50	rs17133789	rs9405140	209462	210023
6	51	71	rs71548189	rs11970426	210832	215423
6	75	175	rs67073775	rs4959612	217820	237332
6	176	177	rs140248752	rs9501777	237582	237584
6	178	180	rs7739881	rs7767355	237609	237676
6	181	213	rs9503029	rs6912183	238790	244951
6	214	265	rs6904506	rs78132791	245096	261093
6	266	269	rs4959165	rs34323927	262405	266192
6	270	273	rs2146035	rs4959638	266473	268422
6	274	275	rs2181107	rs113515341	269735	271090
6	277	288	rs9942512	rs12214953	272558	277101
6	290	321	rs114358343	rs9503163	278754	291634
6	331	405	rs141291343	rs4959775	295977	362006
6	408	412	rs869316	rs58327586	362753	364476
6	413	414	rs9942492	rs2666962	365600	365607
6	415	434	rs11757271	rs55713716	366185	376329
6	435	442	rs2666951	rs138775373	377403	379490
6	445	465	rs6900267	rs2797304	380341	386636
6	466	467	rs74758148	rs371342942	386933	388337
6	468	473	rs76618832	rs2797305	389046	390658
6	475	495	rs2797306	rs78073965	391989	401070
6	498	542	rs2001508	rs9378374	404632	422408
6	543	544	rs190037624	rs181294516	424736	424740
6	546	658	rs9405661	rs6899601	424915	451099
6	659	664	rs62388346	rs908028	451137	451893
6	665	710	rs4339511	rs1540771	451895	466033
6	715	725	rs4275100	rs13205238	467414	468597
6	734	735	rs9405706	rs9405707	471038	471112
6	736	791	rs9503944	rs4642520	471435	495226
6	794	800	rs9405242	rs1473909	496555	500956
6	803	885	rs12206548	rs9918468	506231	545814
6	886	889	rs2473490	rs2476846	549364	551352
6	890	896	rs11242985	rs2277096	554776	564515
6	897	930	rs9502274	rs9504361	566060	577820
6	931	1193	rs72835945	rs76870150	580011	649640
6	1195	1203	rs74994762	rs17136239	649907	656343
6	1204	1407	rs1766848	rs146354342	656555	712329
6	1408	1456	rs73385419	rs60590496	713322	726602
6	1457	1536	rs9328385	rs2252611	728418	760410
6	1537	1541	rs2788198	rs67825263	760946	761122
6	1544	1584	rs2804763	rs9406014	763591	782060
6	1585	1588	rs7743921	rs1986345	782953	785010
6	1591	1592	rs9505149	rs9392876	786222	786223
6	1593	1601	rs141469001	rs9502602	786494	786607
6	1602	1687	rs7739041	rs2317220	786646	805844
6	1688	1697	rs2873399	rs2873401	806538	809694
6	1698	1711	rs17254000	rs11961794	810677	824411
6	1715	1716	rs6914526	rs12663517	826440	826851
6	1717	1762	rs57158947	rs4959461	827051	839305
6	1763	1764	rs75635774	rs7770224	840472	840475
6	1768	1984	rs9406064	rs9328467	841861	889708
6	1986	1987	rs4563767	rs143548716	889901	889947
6	1993	2037	rs9393002	rs9406142	890387	898330
6	2038	2045	rs9502713	rs9688819	898644	900215
6	2048	2184	rs9505453	rs9505531	901674	929068
6	2185	2278	rs138523522	rs2756291	929257	966771
6	2282	2393	rs78793078	rs845899	969475	1004270
6	2394	2448	rs7357076	rs60349649	1004455	1015695
6	2449	2463	rs845892	rs707775	1016132	1022454
6	2464	2466	rs845880	rs877268	1022562	1022733
6	2467	2531	rs707776	rs926556	1022980	1036419
6	2532	2602	rs6916160	rs4960488	1038013	1053665
6	2604	2605	rs57409040	rs59633384	1053960	1053961
6	2606	2607	rs12200149	rs12198415	1054086	1054087
6	2608	2609	rs370626059	rs374803711	1054191	1054192
6	2611	2612	rs73716742	rs11963397	1054796	1054871
6	2617	2618	rs12192910	rs12192911	1055786	1055794
6	2619	2645	rs59062277	rs12209319	1055941	1060782
6	2646	2648	rs116279357	rs74796614	1060787	1062187
6	2650	2670	rs7756107	rs17759316	1064580	1077882
6	2672	2673	rs2073019	rs2073018	1078564	1078887
6	2674	2675	rs6596781	rs6596782	1079216	1079594
6	2676	2701	rs7750356	rs73716761	1080098	1096306
6	2702	2797	rs75935978	rs79590192	1096580	1130585
