chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
13	1	239	rs140871821	rs189374484	19020095	19142152
13	241	357	rs117958528	rs61381907	19142348	19184211
13	358	410	rs7997801	rs149971251	19184406	19195612
13	412	413	rs76657600	rs75856584	19196428	19196649
13	416	417	rs77161584	rs185287691	19196876	19196887
13	418	423	rs9579809	rs9579811	19196891	19196930
13	427	428	rs60988390	rs57433914	19197643	19197649
13	429	711	rs149647478	rs9506567	19197885	19263735
13	713	736	rs56148845	rs140515186	19264317	19269389
13	739	1461	rs139213525	rs373191086	19269801	19370066
13	1462	1466	rs144092968	rs113570898	19370154	19370971
13	1469	1882	rs142011674	rs4091744	19372404	19445717
13	1887	1888	rs146160292	rs7336736	19447663	19447666
13	1890	1891	rs7323628	rs7336926	19447761	19447762
13	1892	2211	rs2801738	rs9317788	19448606	19527673
13	2215	2244	rs1889573	rs7990929	19529558	19537958
13	2245	2481	rs147508165	rs116635731	19538063	19592087
13	2483	2509	rs9511102	rs9511152	19592334	19596767
13	2511	2704	rs113981557	rs7997507	19596817	19627059
13	2705	2714	rs8002151	rs4770703	19627092	19628588
13	2716	2821	rs75241337	rs9581152	19628912	19646283
13	2826	2947	rs556713733	rs9652066	19647959	19664444
13	2951	2952	rs61944547	rs74036555	19665220	19665282
13	2953	3521	rs77570191	rs78737177	19665477	19730809
13	3522	3545	rs9511822	rs4770847	19731405	19733608
13	3550	3554	rs2765197	rs58701648	19734660	19735022
13	3555	3557	rs583616	rs504544	19735138	19735891
13	3559	3560	rs9507533	rs73436025	19736208	19736307
13	3561	3658	rs532872	rs783595	19736675	19756026
13	3661	3682	rs17076896	rs36213076	19756063	19757647
13	3684	3690	rs754579	rs74996029	19758515	19761432
13	3691	3695	rs111893651	rs192131036	19761657	19761871
13	3696	5123	rs9511964	rs9634347	19761875	19955994
13	5126	5343	rs114788685	rs61265809	19956572	19984472
13	5344	5387	rs58201020	rs139337228	19984677	19990638
13	5390	6826	rs116039149	rs9508956	19991423	20492468
13	6828	6834	rs115341835	rs148723090	20493710	20495809
13	6836	7266	rs9508962	rs114279508	20496709	20685173
13	7267	7268	rs66953682	rs1581765	20685654	20685924
13	7274	7278	rs74035914	rs9578254	20687113	20687418
13	7282	7292	rs2031284	rs7982556	20687860	20688590
13	7293	7321	rs111235790	rs9552078	20688619	20693667
13	7325	7380	rs9552079	rs147169496	20694584	20703701
13	7383	7385	rs11147564	rs7999318	20705105	20705354
