chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
21	1	5	rs78200054	rs71235075	9411410	9411785
21	6	48	rs71220884	rs372796018	9412503	9448874
21	53	55	rs368741731	rs370881841	9456045	9456326
21	62	70	rs576309716	rs575077928	9467086	9472828
21	85	87	rs553581438	rs534680183	9478024	9478027
21	88	90	rs189403754	rs537179246	9479686	9483297
21	92	101	rs371191807	rs185588977	9484839	9489632
21	103	104	rs147740501	rs371747243	9491375	9491645
21	110	113	rs374034966	rs372316387	9496408	9498692
21	114	116	rs138132461	rs372152129	9498720	9498724
21	118	253	rs369640476	rs79081621	9502837	9592938
21	257	258	rs374736099	rs372310487	9594966	9594978
21	260	261	rs78008576	rs76379973	9646689	9646690
21	270	291	rs369252323	rs75434219	9656693	9671019
21	296	297	rs376129107	rs370793666	9678948	9678949
21	299	300	rs375307259	rs368214816	9679292	9679293
21	302	303	rs74776735	rs77930715	9679783	9679917
21	305	321	rs371084203	rs367904612	9682159	9694695
21	323	326	rs368558230	rs539350014	9695781	9695835
21	328	330	rs555556284	rs544607682	9696141	9696210
21	332	333	rs371038925	rs375697842	9697625	9697626
21	339	340	rs369796797	rs373503802	9702262	9702265
21	341	342	rs372287485	rs576379466	9702345	9702346
21	347	348	rs545047818	rs371260138	9703754	9704093
21	351	352	rs374591161	rs375850303	9716835	9716855
21	376	378	rs377252712	rs572739230	9827703	9827903
21	379	386	rs75571503	rs75140497	9827968	9828830
21	388	389	rs373240934	rs376767097	9829443	9829508
21	390	391	rs577080509	rs546114582	9829758	9829759
21	393	394	rs370548374	rs75112728	9830023	9830024
21	407	408	rs76132195	rs78991566	9831492	9831493
21	410	412	rs77267992	rs534289127	9831775	9831779
21	413	443	rs76812529	rs571670730	9831891	9837936
21	444	445	rs79792449	rs2315798	9838657	9838661
21	456	457	rs145942397	rs148602992	9841899	9841900
21	460	461	rs556478158	rs71218498	9849099	9849359
21	463	464	rs78941336	rs527769083	9850915	9850919
21	466	467	rs76896365	rs77366478	9851155	9851157
21	468	469	rs79456366	rs77648594	9851702	9851703
21	470	471	rs372457426	rs71223258	9852367	9852369
21	473	474	rs71243915	rs541199028	9853470	9853473
21	476	477	rs79563125	rs80296111	9854189	9854191
21	478	479	rs74948183	rs78908364	9854437	9854438
21	480	481	rs75422217	rs79498778	9854532	9854533
21	485	486	rs534874183	rs554579847	9855929	9855930
21	491	544	rs146444499	rs552964654	9857568	9891930
21	547	614	rs574117322	rs2639870	9902558	9927109
21	615	616	rs373191387	rs369323132	9929955	9929998
21	618	628	rs372314626	rs377347400	9930372	9932709
21	630	637	rs368545014	rs186342239	9933969	9934404
21	638	639	rs543787573	rs557356919	9934740	9934750
21	641	642	rs577524218	rs540226439	9935939	9935940
21	643	647	rs11122791	rs531554599	9935942	9935988
21	648	653	rs545480797	rs550080371	9936009	9936022
21	655	656	rs536517258	rs571234861	9936323	9936531
21	658	661	rs376680575	rs143826215	9943564	9944586
21	663	666	rs369799874	rs368029614	9946049	9947580
21	667	668	rs76496921	rs182450138	9948970	9949412
21	672	677	rs145837540	rs530353042	9950495	9952751
21	678	679	rs558997272	rs186554803	9954512	9954524
21	680	681	rs189820349	rs550099610	9955015	9955585
21	682	689	rs369439797	rs371172381	9955756	9956634
21	692	701	rs553377880	rs188114828	9959009	9960291
21	705	710	rs375256467	rs374267014	9966843	9972073
21	711	714	rs376101925	rs139082501	9972507	9972912
21	716	718	rs373405162	rs143204512	9978423	9979382
21	719	720	rs550923796	rs373994453	9983144	9983438
21	723	724	rs564612246	rs533350188	9987288	9987289
21	725	729	rs148394252	rs372828473	9987306	9988037
21	730	731	rs369766960	rs578126149	9988907	9988933
21	732	735	rs370518976	rs370720592	9989196	9990406
