chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
11	3	5	rs61869635	rs568309688	103253	124655
11	6	16	rs75526590	rs71260020	128446	157501
11	17	24	rs71279253	rs147891151	160513	175339
11	26	27	rs181061547	rs138459941	176442	176444
11	29	338	rs145244961	rs17655188	179321	249408
11	339	458	rs12576259	rs77447196	249834	280464
11	459	461	rs12807092	rs7482279	280673	280817
11	462	475	rs199475813	rs12292748	282201	285110
11	477	478	rs9285981	rs3817637	285892	285920
11	479	563	rs1474480	rs72867733	285936	301202
11	565	566	rs147983088	rs189270707	301809	301813
11	568	636	rs113205007	rs199854039	302120	318247
11	637	656	rs6421983	rs7924582	320394	323837
11	657	661	rs9666637	rs7480758	324003	324368
11	662	713	rs6598043	rs115056343	324630	335798
11	716	720	rs9328560	rs61878861	336192	337210
11	722	743	rs9704909	rs12805574	337343	341934
11	744	745	rs6598036	rs9794874	342860	343007
11	746	750	rs11246083	rs11246087	343420	343575
11	752	809	rs67437716	rs11246108	343776	350917
11	810	811	rs11246109	rs78642272	351053	351271
11	813	814	rs7479261	rs7483248	351765	351877
11	816	818	rs71452599	rs371413358	351977	351980
11	819	823	rs11246111	rs34217524	352034	352224
11	825	918	rs10751655	rs11246129	352963	364915
11	919	923	rs80237472	rs57237855	365097	365706
11	924	926	rs56388104	rs60300618	365830	365850
11	927	928	rs6421981	rs6421980	365862	365867
11	929	930	rs6421979	rs7396000	365894	365918
11	932	934	rs7480433	rs7479311	367049	367213
11	938	1028	rs76560824	rs12419281	370252	396915
11	1030	1051	rs8858	rs4074794	400109	409815
11	1053	1059	rs7948644	rs7106722	413324	423617
11	1060	1063	rs553257825	rs558654833	428011	428014
11	1065	1067	rs7111432	rs59688806	429659	430487
11	1068	1069	rs576460187	rs535798350	431497	431498
11	1070	1071	rs192384158	rs184719181	431597	431600
11	1072	1074	rs10902164	rs7395790	432213	433532
11	1076	1267	rs12575508	rs4963204	433867	525733
11	1270	1398	rs11246169	rs542208050	526438	560977
11	1399	1621	rs2242183	rs11604855	562219	641991
11	1622	1849	rs11604859	rs11246276	642044	706284
11	1850	1852	rs11246277	rs11246278	706310	706510
11	1853	1870	rs76431003	rs113249763	707025	712611
11	1871	1874	rs12422161	rs11246285	713912	715039
11	1875	1878	rs151248712	rs11246286	715059	715420
11	1880	2118	rs61876716	rs76574419	715940	824496
11	2121	2127	rs1138714	rs61876746	825110	827713
11	2130	2207	rs28507876	rs185715631	828784	849862
11	2208	2209	rs190531748	rs138052940	849959	850207
11	2210	2212	rs7946756	rs4963208	851623	852365
11	2213	2215	rs74046658	rs28672671	854510	855372
11	2216	2305	rs4963207	rs78322288	856992	911758
11	2307	2646	rs7107987	rs111815561	915748	1049685
11	2647	2660	rs74045622	rs12574439	1049989	1057948
11	2663	2734	rs7129482	rs41392245	1060165	1077445
11	2735	2741	rs34533432	rs113264565	1077446	1078815
11	2742	2743	rs372244071	rs80206909	1078865	1078866
11	2746	2747	rs10902081	rs7127117	1079809	1079879
11	2748	2750	rs11245925	rs41349846	1079993	1080576
11	2751	2788	rs11245927	rs112984426	1080736	1085340
11	2790	3059	rs573916124	rs17859811	1086543	1150353
11	3060	3105	rs17859812	rs28972401	1151406	1162517
11	3107	3165	rs28653192	rs80043785	1213806	1226421
11	3166	3201	rs28665383	rs56235854	1226951	1244197
11	3204	3684	rs55983969	rs373920641	1245107	1403412
11	3686	3688	rs75680938	rs58755641	1404801	1405609
11	3689	3692	rs4255564	rs12788273	1405725	1407010
11	3694	3714	rs151218125	rs4881750	1407423	1413235
11	3715	3933	rs117087030	rs78996675	1413577	1470526
11	3934	3935	rs11028332	rs73409602	1471154	1471221
11	3941	3954	rs73411405	rs66529968	1473052	1475628
11	3958	4549	rs12577343	rs74904891	1477008	1652985
11	4550	4551	rs1318252	rs11037380	1653200	1653370
11	4552	4554	rs902219	rs4553328	1653445	1653568
11	4556	4557	rs7944796	rs7945159	1653607	1653954
11	4559	4604	rs6578631	rs10768985	1654044	1661561
11	4605	4701	rs11037669	rs34393565	1661739	1674207
11	4706	4770	rs7942280	rs61867635	1675441	1684624
11	4771	4773	rs201625645	rs527855971	1685642	1685645
11	4776	4795	rs75723867	rs12802112	1686790	1690791
11	4796	4801	rs12360952	rs28590259	1690887	1691504
11	4802	4892	rs12799345	rs73404773	1691563	1716706
11	4895	4939	rs55983813	rs6578733	1718034	1726343
11	4940	4992	rs6578735	rs10839545	1726608	1744093
11	4995	5144	rs78086642	rs146474814	1745845	1809094
11	5146	5155	rs150224635	rs10839675	1809553	1813541
11	5156	5184	rs7394773	rs4752761	1815090	1824607
11	5185	5187	rs11041180	rs2334407	1825231	1826391
11	5192	5193	rs7101654	rs12790596	1829564	1829655
11	5195	5261	rs7118103	rs57976531	1830635	1850080
11	5263	5264	rs584547	rs2334384	1850995	1851259
11	5265	5275	rs616594	rs2063551	1853107	1855854
11	5277	5279	rs562401	rs907606	1856985	1857112
11	5280	5284	rs907608	rs3741231	1857243	1857751
11	5286	5288	rs3741229	rs2292474	1857930	1858572
11	5289	5290	rs34553446	rs35159361	1859182	1859308
11	5291	5303	rs11041385	rs504419	1859326	1864645
11	5307	5308	rs7924468	rs4980380	1866372	1866489
11	5313	5320	rs4980398	rs810022	1870211	1870852
11	5321	5380	rs596298	rs72843938	1871813	1884353
11	5382	5487	rs11041540	rs576603	1885026	1914139
11	5488	5490	rs810021	rs28971510	1914819	1914975
11	5491	5492	rs72846724	rs528626	1915558	1916653
11	5493	5495	rs2137322	rs7105710	1917354	1918083
11	5497	5500	rs61433759	rs147081004	1919208	1919980
11	5501	5515	rs7483477	rs11041764	1920255	1928777
11	5516	5520	rs112298293	rs111699878	1930832	1933201
11	5521	5537	rs7112332	rs1033122	1934530	1942575
11	5538	5540	rs74047681	rs57927529	1942684	1942973
11	5543	5546	rs1398256	rs2734500	1943605	1944636
11	5548	5554	rs525529	rs3825026	1945456	1947578
11	5555	5558	rs6578952	rs7125631	1947789	1948186
11	5559	5560	rs76909371	rs73413025	1948325	1948702
11	5561	5562	rs2734510	rs3781953	1948961	1949184
11	5563	5591	rs3781952	rs112873218	1949187	1960119
11	5594	5658	rs11041941	rs217249	1961869	1989882
11	5659	5816	rs10840117	rs4929987	1990163	2028591
11	5817	5820	rs56781071	rs7933247	2029029	2029951
11	5822	5845	rs75905613	rs78408737	2031786	2042394
11	5850	5860	rs4930001	rs12282459	2043867	2047640
11	5861	5862	rs12803714	rs7924887	2047879	2047956
11	5863	5864	rs4930144	rs4930145	2048488	2048508
11	5868	5869	rs11564734	rs61867027	2049945	2050120
11	5870	5877	rs7928968	rs10840225	2050299	2052355
11	5879	5923	rs10732518	rs7479065	2053932	2068717
11	5926	5929	rs73398037	rs7941813	2070333	2070926
11	5930	5931	rs11042424	rs11042425	2070993	2070994
11	5932	5977	rs12284565	rs10770063	2072504	2093897
11	5978	5983	rs7107076	rs6578976	2094303	2095968
11	5984	5990	rs4930034	rs4930035	2096707	2099854
11	5991	5993	rs11600952	rs6578977	2101283	2101804
11	5994	6023	rs10770069	rs11042594	2102033	2117403
11	6026	6090	rs7482894	rs3213221	2121264	2157044
11	6091	6118	rs3213217	rs1004446	2157793	2170143
11	6119	6121	rs4320932	rs7948458	2171601	2172830
11	6122	6152	rs7924316	rs4930043	2173447	2189983
11	6156	6185	rs6356	rs11042978	2190951	2198418
11	6188	6267	rs146569428	rs11043056	2199686	2216163
11	6269	6296	rs7926947	rs72853963	2216556	2224664
11	6297	6299	rs550199192	rs547807456	2224709	2224716
11	6300	6367	rs7483577	rs11043147	2224932	2234169
11	6368	6417	rs10840606	rs117895267	2234690	2248200
11	6418	6421	rs4930057	rs10765840	2249238	2249973
11	6422	6460	rs4644645	rs10831637	2250149	2269447
11	6461	6465	rs12279951	rs1858963	2269671	2270703
11	6467	6484	rs739544	rs10765878	2271122	2277442
11	6487	6488	rs549715518	rs372305332	2277720	2277728
11	6491	6609	rs11021967	rs4930074	2278937	2305638
11	6610	6611	rs4930075	rs7104332	2305748	2305799
11	6613	6614	rs10831706	rs7104786	2306026	2306168
11	6617	6619	rs2651826	rs2521260	2306828	2306848
11	6621	6729	rs6578260	rs2237860	2307422	2328693
11	6730	6989	rs2237861	rs2521248	2328707	2390172
11	6993	7082	rs800133	rs12275532	2391704	2427826
11	7085	7087	rs800343	rs800345	2429617	2429733
11	7088	7089	rs2074255	rs61873461	2430153	2430209
11	7095	7177	rs368895874	rs72847628	2431920	2450220
11	7178	7179	rs112451089	rs113621629	2450257	2450285
11	7180	7182	rs74848824	rs4930109	2450804	2451313
11	7183	7214	rs61873487	rs7945327	2451467	2465233
11	7215	7232	rs12287029	rs1811815	2469915	2475150
11	7233	7244	rs926189	rs60404945	2475208	2478037
11	7246	7274	rs56403874	rs11821100	2478432	2491604
11	7277	7279	rs61873498	rs4350347	2491883	2491940
11	7281	7390	rs11604259	rs59732535	2492616	2526663
11	7391	7400	rs4930117	rs3819510	2526691	2528733
11	7401	7403	rs3819511	rs3819513	2528986	2529035
11	7404	7405	rs2237864	rs72636999	2529779	2529790
11	7407	7464	rs2237866	rs2299616	2530162	2546736
11	7467	7484	rs28730663	rs179435	2549061	2553703
11	7485	7486	rs179436	rs179437	2554149	2554945
11	7493	7526	rs10832270	rs2283162	2559135	2571371
11	7527	7530	rs34960665	rs12283510	2571476	2572227
11	7532	7533	rs4539307	rs9299930	2573121	2573696
11	7534	7535	rs11023267	rs11023268	2574180	2574204
11	7537	7546	rs11828404	rs11023290	2574845	2578539
11	7549	7564	rs2283166	rs4929995	2579889	2583951
11	7565	7566	rs7101739	rs12221520	2584903	2584917
11	7568	7578	rs6578273	rs10832305	2588006	2597325
11	7579	7580	rs12282937	rs4930128	2598552	2598790
11	7582	7662	rs2283172	rs117084069	2600485	2631692
11	7664	7692	rs2412059	rs11529573	2632241	2642299
11	7695	7755	rs7939222	rs151216	2643377	2680815
11	7756	7758	rs151215	rs12573965	2681072	2681632
11	7759	7764	rs231364	rs9666537	2682676	2685864
11	7769	7772	rs1459825	rs4930005	2689546	2690531
11	7773	7832	rs4930006	rs231840	2690653	2724130
11	7833	7856	rs2283196	rs75429592	2725752	2736394
11	7857	7859	rs231846	rs231844	2736601	2737029
11	7860	7863	rs2283202	rs10766311	2737905	2738696
11	7867	7923	rs231886	rs231878	2740730	2763777
11	7927	8053	rs2237878	rs61869763	2766282	2813345
11	8055	8073	rs163163	rs3852525	2813787	2819194
11	8074	8076	rs233440	rs163173	2819227	2819282
11	8079	8080	rs79677993	rs61869807	2819667	2819676
11	8082	8094	rs163172	rs163164	2820455	2826487
11	8095	8106	rs3852527	rs121256	2826603	2835080
11	8107	8108	rs2237890	rs123381	2835757	2835780
11	8110	8142	rs72844290	rs4930009	2837025	2855832
11	8143	8148	rs11819853	rs234866	2856428	2857897
11	8149	8150	rs234867	rs458069	2858697	2858800
11	8153	8155	rs72847583	rs72847584	2859536	2859570
11	8156	8158	rs10741726	rs2283229	2861578	2862244
11	8159	8229	rs11024304	rs4930020	2862945	2892237
11	8230	8276	rs4930021	rs10766451	2892391	2917510
11	8277	8280	rs441459	rs388190	2918131	2918799
11	8285	8289	rs10741735	rs4930027	2920283	2922493
11	8291	8292	rs418439	rs2237902	2922602	2922705
11	8294	8324	rs366696	rs61871179	2923767	2930987
11	8326	8328	rs10832897	rs7934945	2932535	2932944
11	8329	8330	rs4930028	rs386111	2933065	2933605
11	8333	8357	rs79556280	rs444198	2935880	2940236
11	8358	8375	rs450244	rs1618222	2940492	2943921
11	8376	8379	rs3764895	rs1056819	2945945	2949861
11	8382	8788	rs3847646	rs77034178	2953723	3102331
11	8789	8792	rs10833186	rs10766602	3102367	3103480
11	8793	8794	rs80240710	rs79076865	3103642	3103777
11	8796	8799	rs57497051	rs4758518	3104906	3106014
11	8801	8804	rs12797363	rs10741803	3106233	3107154
11	8807	8926	rs17178177	rs113936755	3108871	3133427
11	8927	8951	rs4758527	rs2056423	3134539	3142477
11	8954	9030	rs7103109	rs1562352	3144199	3166386
11	9031	9033	rs11601774	rs11025599	3166501	3166883
11	9034	9106	rs11025600	rs75873112	3166931	3182786
11	9107	9108	rs895556	rs2078239	3183174	3184694
11	9109	9112	rs4525212	rs4758546	3185093	3186426
11	9115	9166	rs7117715	rs58946756	3187491	3208017
11	9167	9174	rs2121438	rs11025844	3208101	3212259
11	9176	9177	rs12361740	rs877407	3212874	3213386
11	9178	9218	rs11025871	rs4576802	3213948	3222117
11	9220	9269	rs11600332	rs11025941	3222367	3228473
11	9270	9312	rs4758487	rs34797541	3228754	3241746
11	9313	9342	rs7925294	rs11026022	3241921	3247044
11	9343	9344	rs12575173	rs4556520	3247261	3247346
11	9345	9360	rs61870520	rs10766792	3247651	3251204
11	9363	9366	rs11026051	rs11026055	3251686	3252320
11	9367	9371	rs11026056	rs4758558	3252353	3253856
11	9373	9376	rs11602154	rs35496600	3254031	3254279
11	9378	9410	rs61870522	rs7104094	3255215	3260259
11	9411	9412	rs10833539	rs10833540	3260492	3260511
11	9413	9416	rs72848269	rs4758490	3260908	3261314
11	9417	9418	rs11026100	rs11026102	3261390	3261658
11	9419	9421	rs61870524	rs61870526	3261910	3261963
11	9422	9424	rs10766817	rs10833548	3262045	3262266
11	9425	9458	rs11512095	rs12791356	3262673	3268275
11	9459	9464	rs34503052	rs10833568	3268675	3270840
11	9466	9474	rs7125049	rs141469698	3277257	3283986
11	9475	9480	rs34105855	rs34145678	3284082	3286436
11	9481	9495	rs374698498	rs61872130	3292478	3321510
11	9502	9506	rs560658206	rs2412161	3356370	3361406
11	9508	9509	rs916616	rs4141391	3362408	3362525
11	9510	9511	rs7131680	rs10766944	3362853	3363020
11	9512	9632	rs2188204	rs7130378	3363305	3405180
11	9633	9634	rs7926310	rs112127733	3405254	3405644
11	9635	9641	rs61877977	rs956453	3405751	3407529
11	9642	9649	rs566522434	rs35532547	3408333	3410305
11	9651	9681	rs7117462	rs1808157	3411505	3426992
11	9682	9689	rs11027016	rs12362990	3430288	3434117
11	9690	9697	rs11027047	rs10833977	3434168	3434700
11	9698	9701	rs11027054	rs4328192	3434986	3435140
11	9702	9703	rs3986542	rs2412193	3435481	3435668
11	9705	9722	rs11517821	rs4758589	3435701	3437983
11	9725	9966	rs2002658	rs10453999	3438396	3476722
11	9967	9971	rs11027402	rs11027405	3476945	3477310
11	9972	10027	rs11027406	rs7125461	3477378	3483315
11	10029	10100	rs7483615	rs12221900	3483698	3494850
11	10101	10109	rs7122507	rs6578369	3495012	3497017
11	10113	10208	rs6578370	rs11027633	3497654	3509975
11	10209	10211	rs72852251	rs138020108	3510627	3510782
11	10212	10375	rs12360562	rs10734351	3510965	3548496
11	10376	10388	rs7128828	rs10834322	3548656	3550549
11	10389	10394	rs11027830	rs11027850	3550675	3552146
11	10395	10396	rs11027855	rs11027858	3552766	3552999
11	10397	10517	rs7122991	rs11028085	3553152	3578301
11	10519	10520	rs10834413	rs10834414	3578576	3578671
11	10522	10838	rs11028090	rs59177456	3579199	3632830
11	10839	10850	rs7929578	rs6578400	3633594	3638379
11	10852	10955	rs61878475	rs2271585	3639873	3659768
11	10957	10969	rs7950478	rs3813887	3660412	3663669
11	10971	10972	rs3813884	rs12291329	3664130	3664156
11	10979	10986	rs56006393	rs7126279	3666277	3668795
11	10987	10989	rs75818496	rs112191555	3669072	3669759
11	10990	11080	rs187342253	rs35136756	3670206	3681115
11	11081	11082	rs2280134	rs10834744	3681519	3681850
11	11083	11182	rs11028845	rs10767513	3683007	3723489
11	11184	11313	rs12292947	rs11029783	3724719	3816470
