chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
17	1	73	rs62053745	rs34783022	828	25640
17	74	78	rs79283308	rs78727535	25806	27409
17	79	93	rs151226741	rs142975353	27526	29663
17	94	117	rs35026112	rs6565729	30159	35724
17	120	153	rs7225123	rs139886688	36551	44677
17	155	188	rs140239339	rs4890183	45110	51088
17	197	250	rs4424950	rs73971657	52368	63547
17	254	293	rs114427950	rs149078358	65404	74664
17	298	299	rs9915328	rs12452457	76972	77178
17	301	303	rs8081881	rs8069524	78176	78366
17	304	306	rs9675043	rs8075539	78382	79829
17	307	309	rs11150888	rs4890193	80594	80606
17	314	319	rs55708782	rs78505049	81076	81349
17	320	327	rs77515677	rs61214440	81430	82382
17	329	330	rs4890196	rs4890171	82935	82969
17	331	337	rs4890197	rs28418486	83173	83647
17	340	343	rs531175380	rs144681559	84076	84321
17	344	348	rs67968605	rs8076043	84936	85064
17	350	359	rs8078069	rs73277062	85186	85842
17	362	365	rs11651610	rs115656446	86053	86248
17	368	370	rs11654890	rs35315427	86802	87179
17	371	378	rs114089318	rs74850833	87498	89409
17	379	386	rs12940641	rs9913392	90024	90563
17	389	390	rs9909439	rs9892331	90894	91004
17	392	393	rs55904681	rs56078139	91478	91651
17	394	395	rs34170095	rs35445227	91709	91711
17	396	408	rs12942097	rs113177251	91840	93231
17	409	422	rs149195160	rs7405600	93739	96613
17	424	469	rs114455217	rs62056574	96992	103447
17	470	472	rs11659042	rs11653400	103491	103507
17	489	490	rs12600888	rs12938184	107733	107769
17	491	498	rs60727688	rs7215219	107843	110025
17	499	501	rs7212156	rs8073479	110643	111030
17	510	511	rs28468376	rs28404325	112579	112635
17	516	538	rs12947571	rs28593623	113794	117667
17	540	546	rs12942148	rs7504058	118755	119162
17	547	561	rs76592077	rs540707508	119349	123419
17	572	573	rs8068163	rs72631436	127564	127753
17	578	619	rs7223270	rs11650933	128389	134422
17	620	625	rs10871513	rs12951413	134431	135127
17	626	627	rs73278949	rs9915773	135237	135310
17	630	638	rs11652478	rs35208243	135990	136726
17	642	657	rs28705960	rs9913719	138730	141013
17	658	659	rs11650366	rs9675256	141035	141150
17	660	661	rs75751764	rs7501992	141288	141922
17	662	679	rs57803378	rs12944896	142381	144361
17	680	681	rs370612803	rs375483054	144421	144431
17	683	687	rs377260932	rs148294822	144522	145947
17	688	689	rs11867532	rs11869552	146428	146868
17	697	727	rs9902691	rs4286161	148226	151656
17	728	733	rs4638649	rs9747475	151968	153168
17	738	740	rs202120443	rs71369985	153953	153958
17	742	765	rs55929526	rs11656610	154224	158153
17	766	787	rs9890053	rs55842940	158277	160523
17	791	851	rs59880734	rs73971738	161518	171098
17	859	887	rs7218654	rs138348054	172442	176502
17	890	896	rs73286614	rs9911492	177689	179777
17	897	905	rs34004952	rs58799484	180361	180983
17	907	910	rs115986918	rs12953074	181077	181474
17	911	916	rs12947988	rs4074372	181479	182504
17	918	919	rs4074370	rs4074371	182727	182780
17	924	928	rs12939275	rs12951437	184559	185027
17	929	939	rs12951485	rs7222017	185083	185918
17	940	941	rs73286626	rs7210020	186183	186256
17	944	945	rs57160790	rs73971747	187153	187283
17	949	955	rs7220956	rs111575543	188210	190130
17	956	957	rs12450448	rs6565710	190162	191207
17	959	960	rs12940897	rs34839721	192138	192335
17	962	969	rs59594852	rs73286636	192701	193508
17	970	986	rs66459911	rs12940158	193595	198074
