chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
5	13	106	rs376588128	rs6859237	11882	76961
5	108	110	rs13173091	rs13182303	83369	83380
5	113	125	rs2864304	rs79543844	90006	142546
5	127	129	rs62344139	rs56400129	162386	162402
5	133	137	rs29675	rs12514037	163769	164193
5	138	852	rs12515611	rs10071582	164300	383010
5	856	858	rs115100968	rs10054612	400008	403929
5	859	1070	rs2672752	rs3777230	404296	482653
5	1071	1074	rs3777231	rs10462621	482738	484178
5	1075	1105	rs200041307	rs10065644	485362	489979
5	1106	1108	rs9764991	rs13181243	490086	490991
5	1110	1115	rs12716163	rs62330267	491210	492405
5	1116	1123	rs62330268	rs7721583	492409	493630
5	1124	1125	rs13189685	rs13174780	493880	494001
5	1127	1206	rs72702712	rs4957061	494314	521096
5	1207	1209	rs10475282	rs7700827	523995	524827
5	1210	1232	rs55726539	rs9284965	526807	542351
5	1234	1546	rs13174859	rs402286	543531	684640
5	1547	1557	rs400873	rs409577	684771	686682
5	1558	1559	rs11748745	rs10474799	687175	687249
5	1560	1595	rs62330325	rs321098	688842	701414
5	1598	1707	rs1689675	rs185931653	703024	724100
5	1710	1711	rs148721397	rs71587137	725365	725369
5	1714	1914	rs62332088	rs61212052	729056	773461
5	1916	1933	rs11741314	rs427335	774168	778710
5	1935	1936	rs470949	rs200452349	779256	780258
5	1937	2207	rs408304	rs14389	784036	917878
5	2208	2212	rs13179524	rs10068712	919497	927625
5	2213	2216	rs75719109	rs10462864	929675	936123
5	2217	2265	rs10475459	rs2289827	936218	979148
5	2272	2273	rs187917929	rs117955980	982349	982661
5	2275	2320	rs13162464	rs66508087	983336	999862
5	2321	2577	rs77545136	rs3789198	1000080	1067483
5	2579	2580	rs3789202	rs3789203	1068347	1068479
5	2582	2629	rs10780095	rs6864667	1073689	1090534
5	2630	2637	rs6554595	rs13186688	1093260	1096009
5	2638	2657	rs4975593	rs6894574	1097281	1103495
5	2661	2671	rs4535497	rs6874041	1107428	1109863
5	2674	2692	rs6883753	rs6554618	1111657	1116066
5	2695	2717	rs13165027	rs62329565	1116677	1122071
5	2721	2779	rs12653975	rs4072572	1124046	1141388
5	2780	2852	rs35860907	rs11742227	1141775	1161062
5	2854	2892	rs12652930	rs7727863	1162077	1173529
5	2893	2987	rs4975536	rs7379677	1176601	1201464
5	2989	3042	rs13188961	rs77928413	1202142	1213510
5	3045	3048	rs4975629	rs6554667	1216775	1217494
5	3049	3111	rs12332680	rs6554676	1218711	1233350
5	3114	3144	rs11956561	rs33954691	1235939	1255520
5	3145	3156	rs2853687	rs2075786	1256585	1266310
5	3157	3158	rs3891054	rs4246742	1267202	1267356
5	3161	3165	rs13172201	rs56081816	1271661	1273905
5	3169	3172	rs556947195	rs56345976	1276772	1276873
5	3176	3193	rs10069690	rs2736100	1279790	1286516
5	3195	3196	rs2853677	rs2736099	1287194	1287340
5	3197	3198	rs7710703	rs2853676	1287505	1288547
5	3199	3201	rs62332588	rs62332591	1289880	1290319
5	3203	3204	rs71575543	rs71575544	1291406	1291418
5	3205	3207	rs564256470	rs376986907	1291717	1291720
5	3208	3209	rs56158232	rs56023411	1291735	1291740
5	3210	3217	rs2853672	rs2736108	1292983	1297488
5	3218	3231	rs2736107	rs2736103	1297854	1300401
5	3233	3331	rs11749061	rs37002	1300439	1356944
5	3332	3353	rs6889886	rs409932	1358822	1367736
5	3354	3357	rs112281193	rs115073205	1367915	1368691
5	3358	3390	rs461193	rs246992	1368997	1377563
5	3392	3394	rs2963258	rs11954950	1377857	1378416
5	3395	3407	rs11133755	rs1973489	1379227	1381260
5	3408	3409	rs11133759	rs55707410	1382036	1382686
5	3410	3417	rs10462589	rs11742490	1382786	1385662
5	3418	3420	rs1472617	rs11133762	1387100	1391161
5	3422	3454	rs28363181	rs6347	1391524	1411412
5	3460	3461	rs466630	rs456645	1415404	1415405
5	3462	3540	rs37022	rs2927676	1415629	1440681
5	3544	3545	rs2254408	rs2270914	1442974	1442979
5	3548	3629	rs2975223	rs2447846	1443603	1481148
5	3632	3633	rs12514642	rs2617582	1482867	1482905
5	3634	3635	rs554512	rs535128	1483941	1483943
5	3636	3640	rs7733853	rs56358072	1484494	1485967
5	3641	3664	rs6554857	rs7711887	1487270	1495296
5	3665	3669	rs36993	rs36990	1495763	1497626
5	3670	3695	rs16878933	rs2937646	1498340	1502453
5	3696	3717	rs36983	rs2962043	1503046	1508837
5	3718	3746	rs13183225	rs4406174	1509576	1519079
5	3749	3811	rs4383753	rs10079102	1520910	1550942
5	3816	3822	rs2963271	rs11742758	1553239	1556345
5	3824	4356	rs7729413	rs74343422	1557034	1725051
5	4358	4363	rs35243540	rs885351	1725264	1732460
5	4364	4365	rs549638134	rs567779934	1733463	1733464
5	4366	4439	rs11747055	rs57162963	1734353	1763694
5	4440	4441	rs1107059	rs55841820	1764128	1764154
5	4442	4460	rs2353591	rs6555011	1764750	1770075
5	4462	4499	rs904757	rs13171074	1771664	1782838
5	4502	4644	rs6888984	rs6886818	1784334	1837806
5	4646	4647	rs62338080	rs10512646	1839212	1839498
5	4648	4653	rs62338081	rs746703	1840489	1842286
5	4654	4656	rs736228	rs112826824	1842572	1843043
5	4657	4689	rs155261	rs263213	1843069	1852284
5	4692	4703	rs60041594	rs10475117	1853593	1856971
5	4704	4705	rs260391	rs190499	1857256	1857868
5	4707	4709	rs542227584	rs74834697	1858214	1858316
5	4710	4782	rs386861	rs263203	1858494	1873029
5	4783	4787	rs7728559	rs7719948	1873030	1873559
5	4789	4826	rs263204	rs260407	1874030	1888359
5	4829	4853	rs6885084	rs260410	1889840	1898501
5	4854	4892	rs62335822	rs79498757	1898598	1915781
5	4893	4895	rs1486941	rs1486939	1916098	1916139
5	4897	4905	rs6883684	rs4975765	1916578	1919416
5	4906	4908	rs10072848	rs6862005	1920054	1920495
5	4909	4981	rs13162440	rs13355978	1921725	1935573
5	4982	5032	rs2129470	rs111813135	1936443	1945644
5	5035	5080	rs10036475	rs16902093	1946462	1950611
5	5081	5362	rs6888599	rs4975802	1950767	2019750
5	5366	5421	rs13163546	rs4129455	2022680	2041665
5	5423	5459	rs6884854	rs35258555	2042649	2057784
5	5460	5462	rs10063935	rs13163790	2058061	2058183
5	5464	5630	rs4397169	rs72710622	2060412	2102073
5	5631	5657	rs72710623	rs6879627	2102755	2109901
5	5659	5723	rs59719938	rs75740094	2110918	2132382
5	5731	5767	rs78231257	rs10474737	2133625	2140889
5	5770	5808	rs60853256	rs7735656	2141960	2150273
5	5809	5812	rs11960772	rs11951074	2150480	2150508
5	5814	5818	rs9312982	rs60785554	2150825	2152191
5	5819	5882	rs72710663	rs6863477	2152348	2166433
5	5885	5892	rs16903432	rs79273956	2167916	2168919
5	5894	5900	rs7705124	rs4866611	2169367	2169966
5	5901	5908	rs4866612	rs74563141	2170047	2172145
5	5909	5918	rs6863138	rs6878643	2172255	2174313
5	5919	6000	rs6893234	rs6555072	2174585	2204040
5	6001	6021	rs11740434	rs10058811	2204446	2215243
5	6023	6024	rs4263504	rs1542429	2216296	2216680
5	6025	6085	rs11741203	rs78861888	2218025	2241764
5	6088	6089	rs4487491	rs139179133	2242952	2244665
5	6091	6136	rs13189956	rs35162317	2245719	2256089
5	6137	6197	rs10475139	rs581644	2256854	2273140
5	6198	6203	rs7711578	rs7732508	2273335	2275109
5	6204	6207	rs458971	rs465086	2275253	2275696
5	6209	6213	rs7702894	rs73033094	2276310	2277960
5	6215	6217	rs79671545	rs515464	2278583	2278841
5	6218	6219	rs576264	rs575414	2279133	2279208
5	6220	6248	rs2609085	rs2628157	2279457	2283228
5	6249	6254	rs58227604	rs898053	2283687	2284207
5	6255	6354	rs72643724	rs922025	2284407	2302513
5	6356	6357	rs316573	rs7718226	2305235	2305490
5	6360	6458	rs316572	rs161085	2307675	2321299
5	6459	6500	rs160726	rs468080	2322360	2332218
5	6503	6525	rs117215777	rs467920	2332462	2333159
5	6528	6529	rs2628158	rs2641217	2333898	2333982
5	6531	6734	rs1565747	rs60667734	2334496	2354403
5	6735	6843	rs461471	rs76704942	2354632	2369344
5	6844	6846	rs76065681	rs16868578	2369424	2370276
5	6848	6849	rs7707962	rs7707963	2370955	2370958
5	6850	6856	rs80092121	rs113786584	2371482	2372992
5	6857	7003	rs113575415	rs75353738	2373423	2400616
5	7005	7009	rs13165824	rs36099040	2401302	2401392
5	7011	7179	rs180671464	rs16869622	2401453	2447361
5	7183	7188	rs6555107	rs438055	2447859	2448052
5	7191	7194	rs16869638	rs6882718	2448538	2449175
5	7196	7197	rs10077932	rs10045414	2450679	2451119
5	7199	7246	rs80323252	rs412137	2452204	2465418
5	7247	7248	rs411890	rs453209	2465502	2465503
5	7249	7252	rs10069090	rs315918	2466186	2466584
5	7254	7318	rs924134	rs74450998	2468375	2490389
5	7328	7329	rs112830176	rs370222928	2491025	2491026
5	7343	7372	rs73733357	rs12520399	2491652	2497400
5	7373	7379	rs462722	rs2453033	2497484	2498987
5	7381	7498	rs77624504	rs538161	2500392	2524233
5	7500	7597	rs78521786	rs59758278	2524385	2546156
5	7598	7599	rs13189321	rs13189651	2546890	2547062
5	7601	7602	rs7702425	rs6885850	2549211	2549852
5	7603	7674	rs74907121	rs62328340	2550172	2565354
5	7676	7790	rs568921	rs6863568	2565682	2591424
5	7797	7798	rs61230788	rs61682255	2594546	2594547
5	7799	7868	rs2922057	rs10512677	2595331	2611996
5	7869	7916	rs62330904	rs2441949	2612278	2627075
5	7923	7937	rs75853378	rs79228763	2629002	2632938
5	7938	7946	rs113583418	rs74824696	2633455	2634183
5	7949	8091	rs2259	rs13179533	2635400	2662715
5	8092	8096	rs117524087	rs16870267	2662716	2663703
5	8098	8104	rs7732655	rs1818119	2663888	2665501
5	8105	8110	rs6555119	rs7711788	2665856	2668308
5	8113	8149	rs17661584	rs16870285	2670593	2688941
5	8151	8152	rs2962615	rs2935626	2689899	2690109
5	8153	8218	rs2962614	rs2962598	2690240	2702327
5	8219	8251	rs2860332	rs2935638	2703282	2711426
5	8252	8277	rs72643728	rs2935627	2711835	2720569
5	8279	8281	rs72643733	rs72643735	2721869	2722449
5	8283	8287	rs6865636	rs6869742	2724231	2724289
5	8289	8302	rs2030006	rs4866663	2724582	2727471
5	8303	8355	rs62333214	rs1055299	2727598	2742017
5	8357	8377	rs79931257	rs4866491	2743339	2756365
5	8378	8387	rs1995106	rs72709617	2757920	2761335
5	8389	8390	rs56142455	rs57470664	2762012	2762167
5	8392	8495	rs58592529	rs57724439	2763784	2780854
5	8497	8638	rs12518244	rs7710715	2782365	2802282
5	8639	8692	rs10866541	rs11953196	2804452	2822224
5	8693	8694	rs11951555	rs11960546	2822444	2822446
5	8695	8727	rs13170951	rs13186096	2822959	2840131
5	8728	8729	rs4866682	rs4866683	2840814	2841034
5	8730	8752	rs4866506	rs433832	2841129	2849587
5	8756	8841	rs12655083	rs2011598	2852127	2868790
5	8843	8849	rs2974629	rs2934544	2869686	2873838
5	8850	8866	rs79195066	rs717302	2874858	2879395
5	8867	8885	rs61112685	rs140262380	2880157	2886706
5	8886	8887	rs6864893;rs574614025	rs6878905	2886910	2886911
5	8890	8891	rs79145763	rs76369060	2890582	2891309
5	8892	9023	rs12520786	rs117926987	2891419	2927373
5	9026	9154	rs7732472	rs1587001	2927965	2951399
5	9155	9158	rs1587002	rs2172650	2951498	2952180
5	9159	9182	rs74934922	rs12653016	2952416	2961222
5	9183	9186	rs16870717	rs16870725	2961959	2962240
5	9187	9201	rs13356372	rs10072840	2962801	2967695
5	9202	9203	rs10040969	rs76113112	2968156	2968451
5	9205	9225	rs79793414	rs28588652	2969457	2976927
5	9226	9231	rs58265396	rs16870765	2977487	2980755
5	9235	9245	rs78528477	rs7706911	2982255	2985250
5	9247	9248	rs74860540	rs77243691	2987242	2987791
5	9249	9297	rs10078200	rs921306	2987843	3004396
5	9298	9300	rs2009378	rs11133971	3004584	3004943
5	9302	9303	rs6885063	rs11133972	3006206	3006370
