chr	start.index	end.index	start.rsID	end.rsID	start.bp	end.bp
11	5	12	rs539766502	rs199764899	150347	175190
11	14	15	rs181061547	rs138459941	176442	176444
11	18	20	rs111656631	rs76859352	179642	179664
11	22	24	rs13377545	rs11502185	180225	180258
11	29	30	rs2686916	rs61871127	183529	183530
11	31	32	rs2739250	rs2686912	185799	185800
11	36	37	rs11245983	rs7124615	186458	186604
11	39	40	rs75502948	rs77953502	189626	189627
11	43	44	rs76949958	rs75165851	189861	189863
11	47	48	rs2354750	rs2354749	190567	190571
11	50	51	rs58532757	rs57246151	191890	191891
11	57	58	rs112126401	rs2979429	194639	194640
11	59	60	rs573533995	rs2979428	194696	194700
11	63	64	rs28706163	rs28634367	196573	196575
11	65	66	rs72878023	rs61876176	196592	196593
11	67	70	rs28416859	rs4980320	196606	198986
11	71	377	rs3741411	rs60442281	199256	270548
11	381	388	rs7937440	rs11246048	272199	278039
11	389	390	rs4758626	rs4758627	279798	280000
11	391	395	rs6421985	rs9737451	280221	282466
11	396	398	rs4758634	rs9734276	283438	284039
11	404	408	rs4029217	rs1474480	285049	285936
11	409	410	rs3817639	rs9737419	286391	286621
11	411	451	rs112311157	rs4758636	287528	299091
11	455	461	rs61876236	rs146940957	299719	301165
11	463	466	rs67463956	rs7480418	302619	303537
11	468	471	rs2091848	rs4758639	304870	305406
11	472	487	rs79728514	rs201595396	305419	310352
11	488	501	rs77537847	rs11828350	312251	321336
11	504	529	rs10794307	rs11246071	322722	331996
11	532	538	rs113953375	rs73398544	332416	335795
11	540	544	rs9328560	rs61878861	336192	337210
11	545	563	rs7483714	rs11246082	337299	341393
11	567	634	rs11246083	rs10902134	343420	352101
11	638	734	rs10902135	rs60300618	353110	365850
11	735	736	rs6421981	rs6421980	365862	365867
11	737	738	rs6421979	rs7396000	365894	365918
11	744	745	rs11246135	rs7120441	370831	371047
11	746	762	rs11246138	rs1134699	371924	379598
11	763	853	rs79761549	rs139374334	380744	427529
11	854	857	rs553257825	rs558654833	428011	428014
11	859	861	rs7111432	rs59688806	429659	430487
11	862	863	rs576460187	rs535798350	431497	431498
11	864	865	rs192384158	rs184719181	431597	431600
11	867	869	rs10902164	rs7395790	432213	433532
11	870	1165	rs12576389	rs3943356	433554	559016
11	1169	1175	rs2242182	rs74961824	562421	564738
11	1176	1202	rs1599725	rs7940600	565129	572105
11	1203	1248	rs4963137	rs12360820	572828	620927
11	1251	1259	rs79152372	rs916457	633614	637014
11	1261	1486	rs72844728	rs7108216	637933	702097
11	1487	1518	rs7479861	rs12361811	702250	714980
11	1519	1524	rs7928294	rs28759512	715036	715198
11	1525	1532	rs28852668	rs3087546	715220	720197
11	1534	1544	rs9734804	rs57356109	722202	729039
11	1546	1547	rs10736900	rs11602003	730215	730951
11	1548	1642	rs7102112	rs57751948	732175	777390
11	1644	1661	rs56364586	rs4963153	780395	791462
11	1665	1692	rs12277141	rs28694634	798865	808423
11	1694	1703	rs10902222	rs6597979	810882	815323
11	1704	1705	rs11246321	rs78648696	816017	816834
11	1706	1726	rs6597978	rs117715240	817286	827437
11	1731	1799	rs28507876	rs9704922	828784	842775
11	1800	1810	rs10902226	rs185715631	843097	849862
11	1812	1813	rs11246333	rs11246334	852097	852215
11	1814	1902	rs4963208	rs12791920	852365	910259
11	1903	1905	rs17155655	rs78322288	911444	911758
11	1906	2214	rs7107987	rs140254559	915748	1058583
11	2217	2272	rs7119740	rs60028374	1060419	1070757
11	2273	2289	rs2856117	rs34367348	1071067	1077493
11	2291	2298	rs41500945	rs72652899	1078752	1079624
11	2301	2303	rs11245925	rs41349846	1079993	1080576
11	2304	2388	rs11245927	rs35911093	1080736	1094868
11	2390	2395	rs10902090	rs4077012	1097975	1101416
11	2397	2412	rs11245956	rs7952154	1103477	1109183
11	2413	2574	rs12364973	rs28972401	1110148	1162517
11	2577	2638	rs2075841	rs2735726	1214924	1241848
11	2645	3005	rs885454	rs111163743	1243391	1415899
11	3006	3150	rs12808343	rs11028298	1418450	1470691
11	3151	3153	rs11028332	rs1881504	1471154	1471286
11	3155	3480	rs73411405	rs28880374	1473052	1622012
11	3482	3754	rs10837376	rs11038532	1623879	1679154
11	3755	3757	rs10838486	rs11038542	1679163	1679232
11	3758	3768	rs11825487	rs12289734	1679397	1681491
11	3770	3791	rs28630776	rs527855971	1681782	1685645
11	3794	3800	rs148206473	rs7131362	1687133	1689325
11	3801	3804	rs34295474	rs12361136	1689409	1690147
11	3805	3806	rs12802112	rs12360952	1690791	1690887
11	3807	3808	rs28631755	rs7112918	1690911	1690969
11	3810	3811	rs28377091	rs28590259	1691314	1691504
11	3814	3815	rs61867642	rs78490151	1691766	1691767
11	3826	3897	rs61868977	rs16927507	1692498	1716749
11	3900	3901	rs4752744	rs12421148	1718266	1720181
11	3902	3904	rs117176367	rs76082460	1723923	1724431
11	3906	3942	rs7931675	rs10839545	1726046	1744093
11	3944	3945	rs78086642	rs74573533	1745845	1746261
11	3947	4032	rs56227787	rs59942406	1749796	1800857
11	4035	4163	rs10839637	rs61867131	1802438	1854356
11	4166	4179	rs562401	rs7933508	1856985	1859942
11	4180	4188	rs61867133	rs626738	1860304	1865091
11	4190	4191	rs7924468	rs4980380	1866372	1866489
11	4195	4202	rs4980398	rs810022	1870211	1870852
11	4204	4260	rs689363	rs72843938	1872792	1884353
11	4262	4324	rs11041540	rs1973765	1885026	1898664
11	4328	4340	rs12417261	rs2271440	1900441	1902954
11	4341	4370	rs73410970	rs28971510	1903426	1914975
11	4371	4374	rs72846724	rs7102920	1915558	1917872
11	4375	4398	rs7105710	rs74578667	1918083	1931047
11	4400	4462	rs61260209	rs2734495	1931412	1958996
11	4463	4465	rs4727	rs78770357	1959707	1960186
11	4467	4527	rs11041941	rs11042050	1961869	1986582
11	4533	4720	rs217249	rs77540772	1989882	2040477
11	4721	4722	rs10840195	rs7124169	2040623	2040997
11	4731	4736	rs7103445	rs11042276	2044564	2045424
11	4740	4741	rs12803714	rs7924887	2047879	2047956
11	4747	4770	rs11564734	rs61867057	2049945	2057750
11	4771	4772	rs3858523	rs3858524	2057756	2057761
11	4773	4775	rs12421554	rs3858525	2057872	2058421
11	4776	4809	rs12419908	rs7941813	2058567	2070926
11	4810	4811	rs11042424	rs11042425	2070993	2070994
11	4812	4894	rs12284565	rs4244807	2072504	2114571
11	4895	4995	rs10840340	rs3741205	2116492	2169884
11	4996	4997	rs3741204	rs1004446	2169908	2170143
11	4998	4999	rs4320932	rs7948458	2171601	2172830
11	5000	5021	rs7924316	rs10840489	2173447	2192798
11	5022	5057	rs11042962	rs11042987	2193510	2201059
11	5058	5060	rs6578993	rs11043001	2201163	2203045
11	5061	5128	rs11043003	rs12364696	2203154	2215604
11	5129	5131	rs7950872	rs10743165	2215857	2216431
11	5132	5133	rs12419346	rs12419367	2217111	2217280
11	5136	5141	rs12708355	rs7112535	2217850	2218982
11	5142	5311	rs7479701	rs6578253	2219465	2270371
11	5312	5432	rs1076173	rs7104786	2270567	2306168
11	5434	5461	rs10765907	rs756919	2306683	2310605
11	5462	5476	rs756920	rs2651834	2310870	2314262
11	5477	5480	rs7941928	rs2651836	2315404	2316720
11	5481	5578	rs2651837	rs4930080	2317914	2334039
11	5580	5772	rs2234301	rs11022489	2334893	2389780
